sku,18k,14k,9k
C003421,78900,67550,54250
C003422,27400,25150,22550
C003423,27400,25150,22550
C003424,38750,34900,30300
C003425,112050,110000,107600
C003426,112050,110000,107600
C003427,122200,118700,114600
C003428,58500,56450,54000
C003429,58500,56450,54000
C003430,69000,65400,61250
C003431,184250,181950,179200
C003432,184250,181950,179200
C003433,195600,191650,187050
C003434,109550,107500,105050
C003435,109550,107500,105050
C003436,119650,116150,112050
C003437,54500,52650,50500
C003438,54500,52650,50500
C003439,63700,60550,56850
C003440,29350,27250,24850
C003441,29350,27250,24850
C003442,39800,36300,32100
C003443,58100,56100,53700
C003444,58100,56100,53700
C003445,68200,64750,60650
C003446,183350,181250,178700
C003447,183350,181250,178700
C003448,193900,190250,185950
C003449,24100,21700,18950
C003450,24100,21700,18950
C003451,35150,31200,26650
C003452,34250,32300,30000
C003453,34250,32300,30000
C003454,43900,40600,36650
C003455,115750,113150,110150
C003456,115750,113150,110150
C003457,127100,123000,118150
C003458,25200,22400,19150
C003459,25200,22400,19150
C003460,38100,33500,28200
C003461,30650,27400,23500
C003462,30650,27400,23500
C003463,45800,40450,34100
C003464,20350,17550,14300
C003465,20350,17550,14300
C003466,33250,28650,23350
C003467,39300,34700,29300
C003468,39300,34700,29300
C003469,63400,55400,46000
C003470,53000,47250,40450
C003471,53000,47250,40450
C003472,83200,73100,61350
C003473,45550,39750,33000
C003474,45550,39750,33000
C003475,75650,65650,53900
C003476,43450,38050,31750
C003477,43450,38050,31750
C003478,71600,62250,51250
C003479,63350,55700,46650
C003480,63350,55700,46650
C003481,103600,90250,74500
C003482,47800,45850,43550
C003483,47800,45850,43550
C003484,57450,54100,50200
C003485,205900,202900,199300
C003486,205900,202900,199300
C003487,219200,214400,208750
C003488,85400,82900,79900
C003489,85400,82900,79900
C003490,96800,92750,87950
C003491,336900,334200,331150
C003492,336900,334200,331150
C003493,348250,344100,339200
C003494,60700,58850,56600
C003495,60700,58850,56600
C003496,69950,66800,63000
C003497,133900,130800,127200
C003498,133900,130800,127200
C003499,147250,142350,136650
C003500,79150,76600,73600
C003501,79150,76600,73600
C003502,90600,86450,81650
C003503,47000,41600,35250
C003504,47000,41600,35250
C003505,75150,65750,54750
C003506,19650,17750,15500
C003507,19650,17750,15500
C003508,29250,26000,22100
C003509,17200,15550,13650
C003510,17200,15550,13650
C003511,25550,22750,19350
C003512,41150,37300,32800
C003513,41150,37300,32800
C003514,61250,54550,46700
C003515,107400,103600,99150
C003516,107400,103600,99150
C003517,124500,118400,111150
C003518,34550,31600,28200
C003519,34550,31600,28200
C003520,47800,43050,37550
C003521,44950,41650,37700
C003522,44950,41650,37700
C003523,60100,54750,48350
C003524,94700,92150,89150
C003525,94700,92150,89150
C003526,106050,102000,97150
C003527,162350,159450,156150
C003528,162350,159450,156150
C003529,174900,170350,165000
C003530,52600,49800,46600
C003531,52600,49800,46600
C003532,65050,60600,55400
C003533,37000,34350,31150
C003534,37000,34350,31150
C003535,49100,44800,39750
C003536,57200,55400,53250
C003537,57200,55400,53250
C003538,66500,63350,59550
C003539,55050,53600,51900
C003540,55050,53600,51900
C003541,62200,59700,56800
C003542,89700,87600,85050
C003543,89700,87600,85050
C003544,100250,96600,92300
C003545,59900,57550,54750
C003546,59900,57550,54750
C003547,71600,67550,62900
C003548,55450,53950,52200
C003549,55450,53950,52200
C003550,63050,60450,57400
C003551,170650,168750,166500
C003552,170650,168750,166500
C003553,180000,176700,172950
C003554,101300,98500,95250
C003555,101300,98500,95250
C003556,113600,109150,103900
C003557,68850,67550,65950
C003558,68850,67550,65950
C003559,75200,72950,70350
C003560,173550,170500,166900
C003561,173550,170500,166900
C003562,186850,182000,176300
C003563,39750,37750,35500
C003564,39750,37750,35500
C003565,49450,46050,42150
C003566,34850,30600,25650
C003567,34850,30600,25650
C003568,56900,49550,40950
C003569,41050,35650,29350
C003570,41050,35650,29350
C003571,69200,59800,48850
C003572,55050,53600,51900
C003573,55050,53600,51900
C003574,62200,59700,56800
C003575,57200,55400,53250
C003576,57200,55400,53250
C003577,66500,63350,59550
C003578,174200,171650,168650
C003579,174200,171650,168650
C003580,185600,181500,176650
C003581,71350,69000,66200
C003582,71350,69000,66200
C003583,83150,79100,74300
C003584,25650,23750,21500
C003585,25650,23750,21500
C003586,35300,32000,28150
C003587,32000,29350,26250
C003588,32000,29350,26250
C003589,44100,39850,34800
C003590,188850,186100,182850
C003591,188850,186100,182850
C003592,201000,196600,191400
C003593,28850,26700,24200
C003594,28850,26700,24200
C003595,39750,36050,31650
C003596,65050,63300,61250
C003597,65050,63300,61250
C003598,73450,70500,67100
C003599,202050,199900,197400
C003600,202050,199900,197400
C003601,212200,208650,204450
C003602,197700,194350,190400
C003603,197700,194350,190400
C003604,212500,207150,200850
C003605,27800,25550,22800
C003606,27800,25550,22800
C003607,39600,35550,30850
C003608,81100,78150,74700
C003609,81100,78150,74700
C003610,94400,89700,84050
C003611,27400,25150,22550
C003612,27400,25150,22550
C003613,38750,34900,30300
C003614,27850,26800,25550
C003615,27850,26800,25550
C003616,33050,31250,29150
C003617,22900,21900,20700
C003618,22900,21900,20700
C003619,27950,26200,24150
C003620,66450,64900,63050
C003621,66450,64900,63050
C003622,74050,71400,68300
C003623,180050,178300,176200
C003624,180050,178300,176200
C003625,188550,185550,182050
C003626,20950,19600,18000
C003627,20950,19600,18000
C003628,27650,25400,22650
C003629,230000,226750,222850
C003630,230000,226750,222850
C003631,244050,238950,232800
C003632,57150,55550,53700
C003633,57150,55550,53700
C003634,64500,61900,58850
C003635,42500,40550,38200
C003636,42500,40550,38200
C003637,52200,48850,44950
C003638,30750,29050,27100
C003639,30750,29050,27100
C003640,39150,36250,32800
C003641,52500,50350,47650
C003642,52500,50350,47650
C003643,63500,59700,55200
C003644,69500,67350,64900
C003645,69500,67350,64900
C003646,80000,76400,72100
C003647,192700,189700,186150
C003648,192700,189700,186150
C003649,206000,201200,195550
C003650,33750,31100,28000
C003651,33750,31100,28000
C003652,45900,41550,36500
C003653,36650,34250,31450
C003654,36650,34250,31450
C003655,47450,43600,39050
C003656,208550,205350,201500
C003657,208550,205350,201500
C003658,222950,217800,211650
C003659,79950,77400,74400
C003660,79950,77400,74400
C003661,91350,87250,82400
C003662,32300,30150,27550
C003663,32300,30150,27550
C003664,43200,39450,35100
C003665,57650,55750,53450
C003666,57650,55750,53450
C003667,67350,64000,60150
C003668,185450,182900,179950
C003669,185450,182900,179950
C003670,196650,192650,187850
C003671,56350,54650,52700
C003672,56350,54650,52700
C003673,64750,61850,58500
C003674,182600,180600,178250
C003675,182600,180600,178250
C003676,192350,188950,185000
C003677,181300,179550,177500
C003678,181300,179550,177500
C003679,189750,186800,183300
C003680,56350,54650,52700
C003681,56350,54650,52700
C003682,64750,61850,58500
C003683,223800,221450,218750
C003684,223800,221450,218750
C003685,234850,230900,226350
C003686,65150,63800,62300
C003687,65150,63800,62300
C003688,71450,69250,66700
C003689,190800,189150,187250
C003690,190800,189150,187250
C003691,198400,195750,192500
C003692,26250,24550,22600
C003693,26250,24550,22600
C003694,34650,31750,28400
C003695,73100,70700,67900
C003696,73100,70700,67900
C003697,84850,80800,76000
C003698,29850,27900,25650
C003699,29850,27900,25650
C003700,39500,36150,32300
C003701,199150,196700,193800
C003702,199150,196700,193800
C003703,209800,205950,201350
C003704,27650,25800,23650
C003705,27650,25800,23650
C003706,36900,33700,30000
C003707,18250,16250,13800
C003708,18250,16250,13800
C003709,28750,25200,21000
C003710,67300,64800,61850
C003711,67300,64800,61850
C003712,78250,74300,69650
C003713,45200,42500,39350
C003714,45200,42500,39350
C003715,57300,53000,47850
C003716,32450,30450,28100
C003717,32450,30450,28100
C003718,42550,39100,35050
C003719,22350,20850,19100
C003720,22350,20850,19100
C003721,29900,27350,24300
C003722,34450,32650,30550
C003723,34450,32650,30550
C003724,43250,40200,36600
C003725,28700,26250,23300
C003726,28700,26250,23300
C003727,40100,36050,31300
C003728,31800,27550,22600
C003729,31800,27550,22600
C003730,53900,46550,37950
C003731,41800,37150,31700
C003732,41800,37150,31700
C003733,65900,57850,48400
C003734,53750,49500,44500
C003735,53750,49500,44500
C003736,75700,68400,59750
C003737,37950,33050,27200
C003738,37950,33050,27200
C003739,63650,55150,45050
C003740,43300,38650,33200
C003741,35750,31150,25700
C003742,59850,51850,42450
C003743,71300,68200,64550
C003744,71300,68200,64550
C003745,85300,80300,74400
C003746,66050,63900,61400
C003747,66050,63900,61400
C003748,76600,72950,68650
C003749,146450,144000,141100
C003750,146450,144000,141100
C003751,157100,153200,148600
C003752,17000,13850,10150
C003753,17000,13850,10150
C003754,30750,25750,19850
C003755,39650,36950,33700
C003756,39650,36950,33700
C003757,52200,47700,42500
C003758,34350,32500,30250
C003759,34350,32500,30250
C003760,43550,40400,36650
C003761,39900,37700,35100
C003762,39900,37700,35100
C003763,50800,47050,42650
C003764,43850,40550,36600
C003765,43850,40550,36600
C003766,59000,53600,47300
C003767,26150,24350,22150
C003768,26150,24350,22150
C003769,35400,32250,28550
C003770,42450,40400,38000
C003771,42450,40400,38000
C003772,52550,49050,44950
C003773,25650,24200,22450
C003774,25650,24200,22450
C003775,33050,30550,27550
C003776,30300,27950,25200
C003777,30300,27950,25200
C003778,42000,38000,33300
C003779,43950,41150,37850
C003780,43950,41150,37850
C003781,56850,52300,46900
C003782,45250,42200,38600
C003783,45250,42200,38600
C003784,59300,54350,48500
C003785,35400,32950,30000
C003786,35400,32950,30000
C003787,46550,42600,37900
C003788,28700,26700,24350
C003789,28700,26700,24350
C003790,38800,35350,31250
C003791,20950,18800,16250
C003792,20950,18800,16250
C003793,31850,28150,23750
C003794,18350,16650,14750
C003795,18350,16650,14750
C003796,26700,23850,20500
C003797,21750,20000,18000
C003798,21750,20000,18000
C003799,30600,27550,24100
C003800,28050,25500,22500
C003801,28050,25500,22500
C003802,39800,35650,30750
C003803,29200,27200,24850
C003804,29200,27200,24850
C003805,39300,35850,31750
C003806,44850,43050,40950
C003807,44850,43050,40950
C003808,53700,50650,47000
C003809,24350,22900,21250
C003810,24350,22900,21250
C003811,31500,29050,26200
C003812,26700,24950,22850
C003813,26700,24950,22850
C003814,35500,32500,28900
C003815,31600,29300,26700
C003816,31600,29300,26700
C003817,42900,39050,34450
C003818,25500,24000,22300
C003819,25500,24000,22300
C003820,32600,30150,27250
C003821,36150,34350,32250
C003822,36150,34350,32250
C003823,44950,41900,38300
C003824,35600,33800,31700
C003825,35600,33800,31700
C003826,44400,41350,37800
C003827,39450,37800,35750
C003828,39450,37800,35750
C003829,47900,45000,41550
C003830,47750,44350,40450
C003831,47750,44350,40450
C003832,62900,57450,51150
C003833,111150,109200,106850
C003834,111150,109200,106850
C003835,120850,117500,113500
