sku,18k,14k,9k
C003424,22750,18950,14500
C003425,0,0,0
C003426,0,0,0
C003427,0,0,0
C003428,0,0,0
C003429,0,0,0
C003430,0,0,0
C003431,0,0,0
C003432,0,0,0
C003433,0,0,0
C003434,0,0,0
C003435,0,0,0
C003436,0,0,0
C003437,0,0,0
C003438,0,0,0
C003439,0,0,0
C003440,0,0,0
C003441,0,0,0
C003442,0,0,0
C003443,0,0,0
C003444,0,0,0
C003445,0,0,0
C003446,0,0,0
C003447,0,0,0
C003448,0,0,0
C003449,0,0,0
C003450,0,0,0
C003451,0,0,0
C003452,0,0,0
C003453,0,0,0
C003454,0,0,0
C003455,0,0,0
C003456,0,0,0
C003457,0,0,0
C003458,0,0,0
C003459,0,0,0
C003460,0,0,0
C003461,0,0,0
C003462,0,0,0
C003463,0,0,0
C003464,0,0,0
C003465,0,0,0
C003466,0,0,0
C003467,0,0,0
C003468,0,0,0
C003469,0,0,0
C003470,0,0,0
C003471,0,0,0
C003472,0,0,0
C003473,0,0,0
C003474,0,0,0
C003475,0,0,0
C003476,0,0,0
C003477,0,0,0
C003478,0,0,0
C003479,0,0,0
C003480,0,0,0
C003481,0,0,0
C003482,0,0,0
C003483,0,0,0
C003484,0,0,0
C003485,0,0,0
C003486,0,0,0
C003487,0,0,0
C003488,0,0,0
C003489,0,0,0
C003490,0,0,0
C003491,0,0,0
C003492,0,0,0
C003493,0,0,0
C003494,0,0,0
C003495,0,0,0
C003496,0,0,0
C003497,0,0,0
C003498,0,0,0
C003499,0,0,0
C003500,0,0,0
C003501,0,0,0
C003502,0,0,0
C003503,0,0,0
C003504,0,0,0
C003505,0,0,0
C003506,0,0,0
C003507,0,0,0
C003508,0,0,0
C003509,0,0,0
C003510,0,0,0
C003511,0,0,0
C003512,0,0,0
C003513,0,0,0
C003514,0,0,0
C003515,0,0,0
C003516,0,0,0
C003517,0,0,0
C003518,0,0,0
C003519,0,0,0
C003520,0,0,0
C003521,0,0,0
C003522,0,0,0
C003523,0,0,0
C003524,0,0,0
C003525,0,0,0
C003526,0,0,0
C003527,0,0,0
C003528,0,0,0
C003529,0,0,0
C003530,0,0,0
C003531,0,0,0
C003532,0,0,0
C003533,0,0,0
C003534,0,0,0
C003535,0,0,0
C003536,0,0,0
C003537,0,0,0
C003538,0,0,0
C003539,0,0,0
C003540,0,0,0
C003541,0,0,0
C003542,0,0,0
C003543,0,0,0
C003544,0,0,0
C003545,0,0,0
C003546,0,0,0
C003547,0,0,0
C003548,0,0,0
C003549,0,0,0
C003550,0,0,0
C003551,0,0,0
C003552,0,0,0
C003553,0,0,0
C003554,0,0,0
C003555,0,0,0
C003556,0,0,0
C003557,0,0,0
C003558,0,0,0
C003559,0,0,0
C003560,0,0,0
C003561,0,0,0
C003562,0,0,0
C003563,0,0,0
C003564,0,0,0
C003565,0,0,0
C003566,0,0,0
C003567,0,0,0
C003568,0,0,0
C003569,0,0,0
C003570,0,0,0
C003571,0,0,0
C003572,0,0,0
C003573,0,0,0
C003574,0,0,0
C003575,0,0,0
C003576,0,0,0
C003577,0,0,0
C003578,0,0,0
C003579,0,0,0
C003580,0,0,0
C003581,0,0,0
C003582,0,0,0
C003583,0,0,0
C003584,0,0,0
C003585,0,0,0
C003586,0,0,0
C003587,0,0,0
C003588,0,0,0
C003589,0,0,0
C003590,0,0,0
C003591,0,0,0
C003592,0,0,0
C003593,0,0,0
C003594,0,0,0
C003595,0,0,0
C003596,0,0,0
C003597,0,0,0
C003598,0,0,0
C003599,0,0,0
C003600,0,0,0
C003601,0,0,0
C003602,0,0,0
C003603,0,0,0
C003604,0,0,0
C003605,0,0,0
C003606,0,0,0
C003607,0,0,0
C003608,0,0,0
C003609,0,0,0
C003610,0,0,0
C003611,0,0,0
C003612,0,0,0
C003613,0,0,0
C003614,0,0,0
C003615,0,0,0
C003616,0,0,0
C003617,0,0,0
C003618,0,0,0
C003619,0,0,0
C003620,0,0,0
C003621,0,0,0
C003622,0,0,0
C003623,0,0,0
C003624,0,0,0
C003625,0,0,0
C003626,0,0,0
C003627,0,0,0
C003628,0,0,0
C003629,0,0,0
C003630,0,0,0
C003631,0,0,0
C003632,0,0,0
C003633,0,0,0
C003634,0,0,0
C003635,0,0,0
C003636,0,0,0
C003637,0,0,0
C003638,0,0,0
C003639,0,0,0
C003640,0,0,0
C003641,0,0,0
C003642,0,0,0
C003643,0,0,0
C003644,0,0,0
C003645,0,0,0
C003646,0,0,0
C003647,0,0,0
C003648,0,0,0
C003649,0,0,0
C003650,0,0,0
C003651,0,0,0
C003652,0,0,0
C003653,0,0,0
C003654,0,0,0
C003655,0,0,0
C003656,0,0,0
C003657,0,0,0
C003658,0,0,0
C003659,0,0,0
C003660,0,0,0
C003661,0,0,0
C003662,0,0,0
C003663,0,0,0
C003664,0,0,0
C003665,0,0,0
C003666,0,0,0
C003667,0,0,0
C003668,0,0,0
C003669,0,0,0
C003670,0,0,0
C003671,0,0,0
C003672,0,0,0
C003673,0,0,0
C003674,0,0,0
C003675,0,0,0
C003676,0,0,0
C003677,0,0,0
C003678,0,0,0
C003679,0,0,0
C003680,0,0,0
C003681,0,0,0
C003682,0,0,0
C003683,0,0,0
C003684,0,0,0
C003685,0,0,0
C003686,0,0,0
C003687,0,0,0
C003688,0,0,0
C003689,0,0,0
C003690,0,0,0
C003691,0,0,0
C003692,0,0,0
C003693,0,0,0
C003694,0,0,0
C003695,0,0,0
C003696,0,0,0
C003697,0,0,0
C003698,0,0,0
C003699,0,0,0
C003700,0,0,0
C003701,0,0,0
C003702,0,0,0
C003703,0,0,0
C003704,0,0,0
C003705,0,0,0
C003706,0,0,0
C003707,0,0,0
C003708,0,0,0
C003709,0,0,0
C003710,0,0,0
C003711,0,0,0
C003712,0,0,0
C003713,0,0,0
C003714,0,0,0
C003715,0,0,0
C003716,0,0,0
C003717,0,0,0
C003718,0,0,0
C003719,0,0,0
C003720,0,0,0
C003721,0,0,0
C003722,0,0,0
C003723,0,0,0
C003724,0,0,0
C003725,0,0,0
C003726,0,0,0
C003727,0,0,0
C003728,0,0,0
C003729,0,0,0
C003730,0,0,0
C003731,0,0,0
C003732,0,0,0
C003733,0,0,0
C003734,0,0,0
C003735,0,0,0
C003736,0,0,0
C003737,0,0,0
C003738,0,0,0
C003739,0,0,0
C003740,0,0,0
C003741,0,0,0
C003742,0,0,0
C003743,0,0,0
C003744,0,0,0
C003745,0,0,0
C003746,0,0,0
C003747,0,0,0
C003748,0,0,0
C003749,0,0,0
C003750,0,0,0
C003751,0,0,0
C003752,0,0,0
C003753,0,0,0
C003754,0,0,0
C003755,0,0,0
C003756,0,0,0
C003757,0,0,0
C003758,0,0,0
C003759,0,0,0
C003760,0,0,0
C003761,0,0,0
C003762,0,0,0
C003763,0,0,0
C003764,0,0,0
C003765,0,0,0
C003766,0,0,0
C003767,0,0,0
C003768,0,0,0
C003769,0,0,0
C003770,0,0,0
C003771,0,0,0
C003772,0,0,0
C003773,0,0,0
C003774,0,0,0
C003775,0,0,0
C003776,0,0,0
C003777,0,0,0
C003778,0,0,0
C003779,0,0,0
C003780,0,0,0
C003781,0,0,0
C003782,0,0,0
C003783,0,0,0
C003784,0,0,0
C003785,0,0,0
C003786,0,0,0
C003787,0,0,0
C003788,0,0,0
C003789,0,0,0
C003790,0,0,0
C003791,0,0,0
C003792,0,0,0
C003793,0,0,0
C003794,0,0,0
C003795,0,0,0
C003796,0,0,0
C003797,0,0,0
C003798,0,0,0
C003799,0,0,0
C003800,0,0,0
C003801,0,0,0
C003802,0,0,0
C003803,0,0,0
C003804,0,0,0
C003805,0,0,0
C003806,0,0,0
C003807,0,0,0
C003808,0,0,0
C003809,0,0,0
C003810,0,0,0
C003811,0,0,0
C003812,0,0,0
C003813,0,0,0
C003814,0,0,0
C003815,0,0,0
C003816,0,0,0
C003817,0,0,0
C003818,0,0,0
C003819,0,0,0
C003820,0,0,0
C003821,0,0,0
C003822,0,0,0
C003823,0,0,0
C003824,0,0,0
C003825,0,0,0
C003826,0,0,0
C003827,0,0,0
C003828,0,0,0
C003829,0,0,0
C003830,0,0,0
C003831,0,0,0
C003832,0,0,0
C003833,0,0,0
C003834,0,0,0
C003835,0,0,0
C003836,0,0,0
C003837,0,0,0
C003838,0,0,0
C003839,0,0,0
C003840,0,0,0
C003841,0,0,0
C003842,0,0,0
C003843,0,0,0
C003844,0,0,0
C003845,0,0,0
C003846,0,0,0
C003847,0,0,0
C003848,0,0,0
C003849,0,0,0
C003850,0,0,0
C003851,0,0,0
C003852,0,0,0
C003853,0,0,0
C003854,0,0,0
C003855,0,0,0
C003856,0,0,0
C003857,0,0,0
C003858,0,0,0
C003859,0,0,0
C003860,0,0,0
C003861,0,0,0
C003862,0,0,0
C003863,0,0,0
C003864,0,0,0
C003865,0,0,0
C003866,0,0,0
C003867,0,0,0
C003868,0,0,0
C003869,0,0,0
C003870,0,0,0
C003871,0,0,0
C003872,0,0,0
C003873,0,0,0
C003874,0,0,0
C003875,0,0,0
C003876,0,0,0
C003877,0,0,0
C003878,0,0,0
C003879,0,0,0
C003880,0,0,0
C003881,0,0,0
C003882,0,0,0
C003883,0,0,0
