sku,18k,14k,9k
C002297,108000,104700,100800
C002298,108000,104700,100800
C002299,122800,117500,111200
C002300,45050,38550,30900
C002301,45050,38550,30900
C002302,78950,67650,54400
C002303,68450,66000,63150
C002304,68450,66000,63150
C002305,80400,76300,71400
C002306,99950,97200,94050
C002307,99950,97200,94050
C002308,111750,107450,102450
C002309,17900,14600,10650
C002310,17900,14600,10650
C002311,32300,27000,20850
C002312,32250,26300,19250
C002313,32250,26300,19250
C002314,63450,53100,40900
C002315,39650,33800,27050
C002316,39650,33800,27050
C002317,69950,59900,48050
C002318,68300,65850,62850
C002319,68300,65850,62850
C002320,80750,76450,71400
C002321,105450,102850,99750
C002322,105450,102850,99750
C002323,118350,113850,108650
C002324,51400,48450,45000
C002325,51400,48450,45000
C002326,64950,60150,54450
C002327,108150,105000,101400
C002328,108150,105000,101400
C002329,122100,117100,111150
C002330,87800,83200,77750
C002331,87800,83200,77750
C002332,111550,103550,94250
C002333,56650,53400,49550
C002334,56650,53400,49550
C002335,71450,66150,59900
C002336,53900,50850,47250
C002337,53900,50850,47250
C002338,67700,62700,56900
C002339,102650,100150,97200
C002340,102650,100150,97200
C002341,114850,110600,105650
C002342,21250,17300,12650
C002343,21250,17300,12650
C002344,39000,32650,25100
C002345,13300,10800,7900
C002346,13300,10800,7900
C002347,25450,21250,16300
C002348,7950,6500,4750
C002349,7950,6500,4750
C002350,15400,12850,9900
C002351,41900,38650,34700
C002352,41900,38650,34700
C002353,57100,51700,45350
C002354,33300,28050,21800
C002355,33300,28050,21800
C002356,61000,51800,41000
C002357,33300,28050,21800
C002358,33300,28050,21800
C002359,61000,51800,41000
C002360,33300,28050,21800
C002361,33300,28050,21800
C002362,61000,51800,41000
C002363,33300,28050,21800
C002364,33300,28050,21800
C002365,61000,51800,41000
C002366,33300,28050,21800
C002367,33300,28050,21800
C002368,61000,51800,41000
C002369,33300,28050,21800
C002370,33300,28050,21800
C002371,61000,51800,41000
C002372,33300,28050,21800
C002373,33300,28050,21800
C002374,61000,51800,41000
C002375,33300,28050,21800
C002376,33300,28050,21800
C002377,61000,51800,41000
C002378,33300,28050,21800
C002379,33300,28050,21800
C002380,61000,51800,41000
C002381,33300,28050,21800
C002382,33300,28050,21800
C002383,61000,51800,41000
C002384,33300,28050,21800
C002385,33300,28050,21800
C002386,61000,51800,41000
C002387,33300,28050,21800
C002388,33300,28050,21800
C002389,61000,51800,41000
C002390,33300,28050,21800
C002391,33300,28050,21800
C002392,61000,51800,41000
C002393,33300,28050,21800
C002394,33300,28050,21800
C002395,61000,51800,41000
C002393,33300,28050,21800
C002397,33300,28050,21800
C002398,61000,51800,41000
C002399,33300,28050,21800
C002400,33300,28050,21800
C002401,61000,51800,41000
C002402,33300,28050,21800
C002403,33300,28050,21800
C002404,61000,51800,41000
C002405,33300,28050,21800
C002406,33300,28050,21800
C002407,61000,51800,41000
C002408,33300,28050,21800
C002409,33300,28050,21800
C002410,61000,51800,41000
C002411,33300,28050,21800
C002412,33300,28050,21800
C002413,61000,51800,41000
C002414,33300,28050,21800
C002415,33300,28050,21800
C002416,61000,51800,41000
C002417,33300,28050,21800
C002418,33300,28050,21800
C002419,61000,51800,41000
C002420,33300,28050,21800
C002421,33300,28050,21800
C002422,61000,51800,41000
C002423,33300,28050,21800
C002424,33300,28050,21800
C002425,61000,51800,41000
C002426,33300,28050,21800
C002427,33300,28050,21800
C002428,61000,51800,41000
C002429,33300,28050,21800
C002430,33300,28050,21800
C002431,61000,51800,41000
C002432,24150,19650,14400
C002433,24150,19650,14400
C002434,44200,37000,28500
C002435,22400,18250,13350
C002436,22400,18250,13350
C002437,41200,34450,26550
C002438,10750,8750,6350
C002439,10750,8750,6350
C002440,20800,17350,13250
C002441,9000,7300,5350
C002442,9000,7300,5350
C002443,17600,14700,11300
C002444,17500,14250,10400
C002445,17500,14250,10400
C002446,32250,27000,20850
C002447,15000,12250,8900
C002448,15000,12250,8900
C002449,27250,22800,17600
C002450,15000,12250,8950
C002451,15000,12250,8950
C002452,26900,22500,17350
C002453,24400,19850,14600
C002454,24400,19850,14600
C002455,46650,39100,30100
C002456,10750,8750,6350
C002457,10750,8750,6350
C002458,20800,17350,13250
C002459,23200,18900,13900
C002460,23200,18900,13900
C002461,44550,37300,28700
C002462,9500,7700,5650
C002463,9500,7700,5650
C002464,18550,15500,11850
C002465,11500,9350,6800
C002466,11500,9350,6800
C002467,22050,18400,14100
C002504,29100,26250,22900
C002505,29100,26250,22900
C002506,42150,37550,32100
C002543,87100,84600,81650
C002544,87100,84600,81650
C002545,99500,95200,90200
C002546,60800,57850,54400
C002547,60800,57850,54400
C002548,74350,69550,63850
C002549,59450,56150,52350
C002550,59450,56150,52350
C002551,74200,68950,62700
C002552,21750,20300,18550
C002553,21750,20300,18550
C002554,29250,26700,23700
C002555,35350,33000,30200
C002556,35350,33000,30200
C002557,47500,43350,38500
C002558,28800,26800,24450
C002559,28800,26800,24450
C002560,39100,35600,31450
C002561,31050,27850,24050
C002562,31050,27850,24050
C002563,45750,40550,34450
C002564,59950,57100,53700
C002565,59950,57100,53700
C002566,73000,68350,62900
C002567,27250,23200,18350
C002568,27250,23200,18350
C002569,46200,39550,31700
C002570,25050,21500,17350
C002571,25050,21500,17350
C002572,41450,35700,28850
C002573,50200,42950,34550
C002574,50200,42950,34550
C002575,87650,75150,60600
C002576,36900,31550,25400
C002577,36900,31550,25400
C002578,64500,55400,44550
C002579,29100,26250,22900
C002580,29100,26250,22900
C002581,42150,37500,32100
C002582,62600,54600,45300
C002583,62600,54600,45300
C002584,104100,90300,74050
C002585,40000,36700,32800
C002586,40000,36700,32800
C002587,55150,49800,43500
C002588,41850,38450,34450
C002589,41850,38450,34450
C002590,57450,51950,45400
C002591,45700,41600,36750
C002592,45700,41600,36750
C002593,64700,58000,50100
C002594,26500,22650,18200
C002595,26500,22650,18200
C002596,44200,37950,30600
C002597,33050,30450,27400
C002598,33050,30450,27400
C002599,46150,41650,36400
C002600,18550,16050,13200
C002601,18550,16050,13200
C002602,31100,26850,21800
C002603,26450,23500,20050
C002604,26450,23500,20050
C002605,39900,35150,29550
C002606,22950,20200,16850
C002607,22950,20200,16850
C002608,36050,31450,26000
C002609,64050,58450,51850
C002610,64050,58450,51850
C002611,93150,83450,72000
C002612,34900,31000,26400
C002613,34900,31000,26400
C002614,53050,46600,39100
C002615,55300,52000,48250
C002616,55300,52000,48250
C002617,70050,64750,58650
C002618,38350,37250,36000
C002619,38350,37250,36000
C002620,43500,41700,39500
C002621,68350,66800,65000
C002622,68350,66800,65000
C002623,75450,72900,69900
C002624,55300,52400,48950
C002625,55300,52400,48950
C002626,68400,63700,58200
C002627,34900,33550,31900
C002628,34900,33550,31900
C002629,41450,39150,36450
C002630,31950,29400,26500
C002631,31950,29400,26500
C002632,44550,40250,35150
C002633,70100,67600,64650
C002634,70100,67600,64650
C002635,82750,78400,73300
C002636,79750,76150,72000
C002637,79750,76150,72000
C002638,95750,90050,83300
C002639,43350,40100,36250
C002640,43350,40100,36250
C002641,58050,52850,46650
C002642,34400,31400,27950
C002643,34400,31400,27950
C002644,47800,43050,37450
C002645,37250,34000,30250
C002646,37250,34000,30250
C002647,52000,46750,40600
C002648,23700,20550,16800
C002649,23700,20550,16800
C002650,38400,33250,27150
C002651,28750,25500,21700
C002652,28750,25500,21700
C002653,43700,38400,32200
C002654,43300,39650,35300
C002655,43300,39650,35300
C002656,60200,54200,47150
C002657,39250,33750,27200
C002658,39250,33750,27200
C002659,68300,58650,47350
C002660,27200,22900,17950
C002661,27200,22900,17950
C002662,49500,42100,33400
C002663,63400,53550,42050
C002664,63400,53550,42050
C002665,114700,97700,77650
C002666,41150,36900,32000
C002667,41150,36900,32000
C002668,60550,53700,45650
C002669,26700,25050,23050
C002670,26700,25050,23050
C002671,35100,32200,28800
C002672,15150,13300,11150
C002673,15150,13300,11150
C002674,24450,21250,17550
C002675,23750,21300,18350
C002676,23750,21300,18350
C002677,36300,32100,27050
C002678,22950,21950,20850
C002679,22950,21950,20850
C002680,27600,26000,24100
C002681,22800,19150,14850
C002682,22800,19150,14850
C002683,39600,33650,26700
C002684,29700,25450,20450
C002685,29700,25450,20450
C002686,52050,44600,35900
C002687,53100,45400,36350
C002688,53100,45400,36350
C002689,93250,79900,64250
C002690,49600,47000,43900
C002691,49600,47000,43900
C002692,62750,58200,52900
C002693,35350,32650,29350
C002694,35350,32650,29350
C002695,48000,43550,38250
C002696,18500,16650,14500
C002697,18500,16650,14500
C002698,27800,24650,20900
C002699,12900,11250,9350
C002700,12900,11250,9350
C002701,21300,18450,15150
C002702,24550,22450,19950
C002703,24550,22450,19950
C002704,35300,31650,27350
C002705,217850,214400,210400
C002706,217850,214400,210400
C002707,232700,227300,220950
C002708,28300,25900,22900
C002709,28300,25900,22900
C002710,40950,36650,31600
C002711,65050,57350,48250
C002712,65050,57350,48250
C002713,105250,91900,76150
C002714,38300,35900,33050
C002715,38300,35900,33050
C002716,50450,46300,41400
C002717,55300,49050,41650
C002718,55300,49050,41650
C002719,87900,77050,64300
C002720,36500,32350,27600
C002721,36500,32350,27600
C002722,55450,48750,40850
C002723,39000,36200,32950
C002724,39000,36200,32950
C002725,51650,47150,41850
C002726,33400,31000,28150
C002727,33400,31000,28150
C002728,45550,41350,36500
C002729,148250,143350,137600
C002730,148250,143350,137600
C002731,172900,164550,154750
C002732,132950,128900,124050
C002733,132950,128900,124050
C002734,151150,144600,136900
C002735,88950,86050,82600
C002736,88950,86050,82600
C002737,102050,97400,91800
C002738,26850,21900,16050
C002739,26850,21900,16050
C002740,51600,43200,33250
C002741,54200,49550,44050
C002742,54200,49550,44050
C002743,78300,70250,60800
C002744,225500,221750,217300
C002745,225500,221750,217300
C002746,242050,236050,228950
C002747,199100,194900,190050
C002748,199100,194900,190050
C002749,217200,210700,202900
C002750,65750,61600,56750
C002751,65750,61600,56750
C002752,83900,77350,69600
C002753,65750,61600,56750
C002754,65750,61600,56750
C002755,83900,77350,69600
C002756,26950,21950,16150
C002757,26950,21950,16150
C002758,51700,43300,33350
C002759,81950,76950,71150
C002760,81950,76950,71150
C002761,106700,98300,88350
C002762,81950,76950,71150
C002763,81950,76950,71150
C002764,106700,98300,88350
C002765,38100,35600,32650
C002766,38100,35600,32650
C002767,50750,46400,41300
C002768,46300,43500,40150
C002769,46300,43500,40150
C002770,58900,54450,49100
C002771,27300,24550,21350
C002772,27300,24550,21350
C002773,39950,35450,30250
C002774,19450,15800,11550
C002775,19450,15800,11550
C002776,36250,30350,23400
C002777,20650,17650,14100
C002778,20650,17650,14100
C002779,34550,29650,23850
C002780,35800,33200,30050
C002781,35800,33200,30050
C002782,47850,43550,38500
C002783,33150,29300,24800
C002784,33150,29300,24800
C002785,50800,44600,37250
C002786,55050,49900,43800
C002787,55050,49900,43800
C002788,81850,72900,62450
C002789,55200,51750,47700
C002790,55200,51750,47700
C002791,70800,65250,58700
C002792,29600,26900,23750
C002793,29600,26900,23750
C002794,41800,37500,32400
C002795,41200,36050,30000
C002796,41200,36050,30000
C002797,68000,59100,48600
C002798,34600,30500,25650
C002799,34600,30500,25650
C002800,53500,46850,38950
C002801,21550,20600,19450
C002802,21550,20600,19450
C002803,26200,24550,22700
C002804,37100,36150,35000
C002805,37100,36150,35000
C002806,41800,40150,38250
C002807,51950,50850,49650
C002808,51950,50850,49650
C002809,57100,55300,53200
C002810,77550,76450,75150
C002811,77550,76450,75150
C002812,82750,80900,78750
C002813,54650,52100,49150
C002814,54650,52100,49150
C002815,67350,62950,57800
C002816,76450,72400,67600
C002817,76450,72400,67600
C002818,94550,88050,80400
C002819,44550,41100,37050
C002820,44550,41100,37050
C002821,60350,54750,48150
C002822,71150,68850,66100
C002823,71150,68850,66100
C002824,82400,78450,73850
C002825,52350,45250,36950
C002826,52350,45250,36950
C002827,89350,77100,62600
C002828,39200,33450,26600
C002829,39200,33450,26600
C002830,69550,59500,47700
C002831,54200,48200,41100
C002832,54200,48200,41100
C002833,85450,75050,62800
C002834,53250,48400,42700
C002835,53250,48400,42700
C002836,78250,69900,60050
C002837,55700,49900,43000
C002838,55700,49900,43000
C002839,86100,76000,64100
C002840,63350,59550,55150
C002841,63350,59550,55150
C002842,80200,74150,67050
C002843,24300,19800,14500
C002844,24300,19800,14500
C002845,45300,37900,29250
C002846,49050,43650,37300
C002847,49050,43650,37300
C002848,77150,67800,56800
C002849,49150,44850,39850
C002850,49150,44850,39850
C002851,71550,64100,55300
C002852,57100,49850,41200
C002853,57100,49850,41200
C002854,95050,82450,67600
C002855,44000,39450,34100
C002856,44000,39450,34100
C002857,67700,59850,50500
C002858,56850,50000,41950
C002859,56850,50000,41950
C002860,92600,80700,66750
C002861,72500,71300,69900
C002862,72500,71300,69900
C002863,77750,75800,73600
C002864,71800,64650,56200
C002865,71800,64650,56200
C002866,108850,96500,81950
C002867,70900,61100,49500
C002868,70900,61100,49500
C002869,122200,105200,85100
C002870,43300,36850,29200
C002871,43300,36850,29200
C002872,77250,65950,52750
C002873,43550,39200,34100
C002874,43550,39200,34100
C002875,63300,56300,48050
C002876,141300,133850,125100
C002877,141300,133850,125100
C002878,178950,166250,151300
C002879,47100,39800,31250
C002880,47100,39800,31250
C002881,85000,72400,57600
C002882,54150,46800,38050
C002883,54150,46800,38050
C002884,93000,80100,64950
C002885,68300,63000,56700
C002886,68300,63000,56700
C002887,96000,86750,75900
C002888,147950,140050,130850
C002889,147950,140050,130850
C002890,188200,174700,158850
C002891,50400,45350,39350
C002892,50400,45350,39350
C002893,76800,68000,57650
C002894,55800,47750,38200
C002895,55800,47750,38200
C002896,98200,84150,67600
C002897,110200,106100,101250
C002898,110200,106100,101250
C002899,128800,122150,114300
C002900,70750,63050,53950
C002901,70750,63050,53950
C002902,111000,97600,81850
C002903,35050,30200,24450
C002904,35050,30200,24450
C002905,60450,52050,42100
C002906,67400,62200,56150
C002907,67400,62200,56150
C002908,94200,85250,74750
C002909,57400,50800,43050
C002910,57400,50800,43050
C002911,91800,80350,66900
C002912,27750,24450,20500
C002913,27750,24450,20500
C002914,43100,37700,31300
C002915,17700,16150,14250
C002916,17700,16150,14250
C002917,25600,22900,19750
C002918,43250,40250,36650
C002919,43250,40250,36650
C002920,56950,52100,46350
C002921,53900,49350,44100
C002922,53900,49350,44100
C002923,77150,69350,60200
C002924,30900,26950,22350
C002925,30900,26950,22350
C002926,49000,42600,35100
C002927,31850,27100,21450
C002928,31850,27100,21450
C002929,56850,48550,38800
C002930,51650,45650,38650
C002931,51650,45650,38650
C002932,82900,72500,60250
C002933,37100,32300,26650
C002934,37100,32300,26650
C002935,62050,53750,44000
C002936,30650,26200,20950
C002937,30650,26200,20950
C002938,53800,46100,37100
C002939,31700,28150,23950
C002940,31700,28150,23950
C002941,48050,42300,35450
C002942,54650,50150,44800
C002943,54650,50150,44800
C002944,78200,70300,61100
C002945,16800,14800,12450
C002946,16800,14800,12450
C002947,27000,23550,19450
C002948,37050,34650,31800
C002949,37050,34650,31800
C002950,49200,45050,40150
C002951,32050,29150,25750
C002952,32050,29150,25750
C002953,45300,40550,35050
C002954,96650,93500,89850
C002955,96650,93500,89850
C002956,110800,105750,99800
C002957,42900,40900,38550
C002958,42900,40900,38550
C002959,52950,49500,45450
C002960,85850,83000,79650
C002961,85850,83000,79650
C002962,98500,93950,88600
C002963,54250,51500,48200
C002964,54250,51500,48200
C002965,66950,62400,57150
C002966,24150,21450,18350
C002967,24150,21450,18350
C002968,36300,32000,26950
C002969,27750,24100,19900
C002970,27750,24100,19900
C002971,44600,38700,31700
C002972,24900,22300,19350
C002973,24900,22300,19350
C002974,37550,33150,28000
C002975,129100,126150,122700
C002976,129100,126150,122700
C002977,142200,137500,131900
C002978,136100,133200,129850
C002979,136100,133200,129850
C002980,148750,144150,138750
C002981,225700,222200,218000
C002982,225700,222200,218000
C002983,241400,235700,229100
C002984,137900,134500,130500
C002985,137900,134500,130500
C002986,153100,147650,141250
C002987,122150,120350,118150
C002988,122150,120350,118150
C002989,131100,128000,124300
C002990,47100,42600,37200
C002991,47100,42600,37200
C002992,70750,62900,53700
C002993,24800,21500,17700
C002994,24800,21500,17700
C002995,39950,34650,28350
C002996,54750,50200,44800
C002997,54750,50200,44800
C002998,77250,69550,60550
C002999,54750,50200,44800
C003000,54750,50200,44800
C003001,77250,69550,60550
C003002,54750,50200,44800
C003003,54750,50200,44800
C003004,77250,69550,60550
C003005,54750,50200,44800
C003006,54750,50200,44800
C003007,77250,69550,60550
C003008,104700,100150,94800
C003009,104700,100150,94800
C003010,127250,119550,110500
C003011,104700,100150,94800
C003012,104700,100150,94800
C003013,127250,119550,110500
C003014,104700,100150,94800
C003015,104700,100150,94800
C003016,127250,119550,110500
C003017,104700,100150,94800
C003018,104700,100150,94800
C003019,127250,119550,110500
C003020,23050,20450,17450
C003021,23050,20450,17450
C003022,35650,31300,26150
C003023,23050,20450,17450
C003024,23050,20450,17450
C003025,35650,31300,26150
C003026,23050,20450,17450
C003027,23050,20450,17450
C003028,35650,31300,26150
C003029,23050,20450,17450
C003030,23050,20450,17450
C003031,35650,31300,26150
C003032,30200,27200,23750
C003033,30200,27200,23750
C003034,43300,38550,33000
C003035,30200,27200,23750
C003036,30200,27200,23750
C003037,43300,38550,33000
C003038,30200,27200,23750
C003039,30200,27200,23750
C003040,43300,38550,33000
C003041,30200,27200,23750
C003042,30200,27200,23750
C003043,43300,38550,33000
C003044,36450,33550,30200
C003045,36450,33550,30200
C003046,49100,44500,39100
C003047,36450,33550,30200
C003048,36450,33550,30200
C003049,49100,44500,39100
C003050,36450,33550,30200
C003051,36450,33550,30200
C003052,49100,44500,39100
C003053,36450,33550,30200
C003054,36450,33550,30200
C003055,49100,44500,39100
C003056,37500,34000,29800
C003057,37500,34000,29800
C003058,53200,47500,40900
C003059,37500,34000,29800
C003060,37500,34000,29800
C003061,53200,47500,40900
C003062,37500,34000,29800
C003063,37500,34000,29800
C003064,53200,47500,40900
C003065,37500,34000,29800
C003066,37500,34000,29800
C003067,53200,47500,40900
C003068,23100,21300,19100
C003069,23100,21300,19100
C003070,32050,28950,25250
C003071,23100,21300,19100
C003072,23100,21300,19100
C003073,32050,28950,25250
C003074,23100,21300,19100
C003075,23100,21300,19100
C003076,32050,28950,25250
C003077,23100,21300,19100
C003078,23100,21300,19100
C003079,32050,28950,25250
C003080,38200,34800,30800
C003081,38200,34800,30800
C003082,53400,47950,41550
C003083,38200,34800,30800
C003084,38200,34800,30800
C003085,53400,47950,41550
C003086,38200,34800,30800
C003087,38200,34800,30800
C003088,53400,47950,41550
C003089,38200,34800,30800
C003090,38200,34800,30800
C003091,53400,47950,41550
C003092,78150,74350,69850
C003093,78150,74350,69850
C003094,95450,89300,82000
C003095,24700,20150,14750
C003096,24700,20150,14750
C003097,47200,39500,30500
C003098,11550,9450,6900
C003099,11550,9450,6900
C003100,19850,16150,11800
C003101,34850,30250,24850
C003102,34850,30250,24850
C003103,58950,51000,41550
C003104,39650,35150,29850
C003105,39650,35150,29850
C003106,63100,55300,46150
C003107,33250,29850,26000
C003108,33250,29850,26000
C003109,48600,43150,36750
C003110,28600,26150,23250
C003111,28600,26150,23250
C003112,41200,36900,31850
C003113,22500,19750,16550
C003114,22500,19750,16550
C003115,35150,30700,25450
C003116,43350,38850,33650
C003117,43350,38850,33650
C003118,66600,58850,49750
C003119,10000,8600,6850
C003120,10000,8600,6850
C003121,17500,14950,12000
C003122,13600,12100,10450
C003123,13600,12100,10450
C003124,21000,18550,15550
C003125,12950,10950,8600
C003126,12950,10950,8600
C003127,23200,19750,15650
C003128,9950,8550,6950
C003129,9950,8550,6950
C003130,16900,14550,11750
C003131,17050,15200,13050
C003132,17050,15200,13050
C003133,26350,23200,19450
C003134,16450,14600,12450
C003135,16450,14600,12450
C003136,25750,22600,18850
C003137,18500,16650,14500
C003138,18500,16650,14500
C003139,27800,24650,20900
C003140,28500,26400,23900
C003141,28500,26400,23900
C003142,39250,35550,31250
C003143,17150,15700,13950
C003144,17150,15700,13950
C003145,24600,22100,19100
C003146,19100,17600,15900
C003147,19100,17600,15900
C003148,26550,24000,21000
C003149,24550,22450,19950
C003150,24550,22450,19950
C003151,35300,31650,27350
C003152,15650,13950,12050
C003153,15650,13950,12050
C003154,24300,21350,17900
C003155,20050,18350,16450
C003156,20050,18350,16450
C003157,28450,25600,22250
C003158,25350,23300,20950
C003159,25350,23300,20950
C003160,35600,32050,27950
C003161,15450,13800,11900
C003162,15450,13800,11900
C003163,23800,20950,17650
C003164,17100,15550,13700
C003165,17100,15550,13700
C003166,25100,22350,19150
C003167,18800,17100,15150
C003168,18800,17100,15150
C003169,27150,24300,20900
C003170,12250,10750,8900
C003171,12250,10750,8900
C003172,20200,17450,14300
C003173,30600,27950,24850
C003174,30600,27950,24850
C003175,42600,38300,33350
C003176,23100,21300,19100
C003177,23100,21300,19100
C003178,32450,29300,25550
C003203,12250,10750,8900
C003204,12250,10750,8900
C003205,20200,17450,14300
C003206,15950,14200,12150
C003207,15950,14200,12150
C003208,24800,21800,18250
C003209,13900,12350,10450
C003210,13900,12350,10450
C003211,22050,19300,16050
C003212,13900,12350,10450
C003213,13900,12350,10450
C003214,22050,19300,16050
C003215,27900,25750,23300
C003216,27900,25750,23300
C003217,38650,34950,30650
C003218,98350,87350,74350
C003219,59850,48800,35800
C003220,106250,88900,68550
C003221,41450,37600,32950
C003222,41450,37600,32950
C003223,59550,53200,45700
C003224,13700,11900,9750
C003225,13700,11900,9750
C003226,23000,19850,16150
C003227,15150,13300,11150
C003228,15150,13300,11150
C003229,24450,21250,17550
C003230,58750,54300,49150
C003231,58750,54300,49150
C003232,78950,71800,63350
C003233,14200,12500,10600
C003234,14200,12500,10600
C003235,22550,19700,16350
C003236,29850,27350,24450
C003237,29850,27350,24450
C003238,42400,38150,33050
C003251,45400,43650,41550
C003252,45400,43650,41550
C003253,53800,50900,47450
C003254,28800,27100,25100
C003255,28800,27100,25100
C003256,37200,34350,30900
C003257,211350,208000,204050
C003258,211350,208000,204050
C003259,226150,220850,214550
C003260,10250,9350,8250
C003261,10250,9350,8250
C003262,14900,13350,11450
C003263,26100,24950,23600
C003264,26100,24950,23600
C003265,31700,29750,27450
C003266,19550,18250,16700
C003267,19550,18250,16700
C003268,26100,23850,21150
C003269,18050,16250,14050
C003270,18050,16250,14050
C003271,27400,24250,20450
C003272,23700,21900,19700
C003273,23700,21900,19700
C003274,33050,29900,26150
C003275,27550,25900,23900
C003276,27550,25900,23900
C003277,35950,33050,29650
C003278,45550,41250,36150
C003279,45550,41250,36150
C003280,67850,60400,51650
C003281,62550,56150,48500
C003282,62550,56150,48500
C003283,96050,84900,71750
C003284,120800,117600,113700
C003285,120800,117600,113700
C003286,135550,130300,124100
C003290,58800,51950,43850
C003291,58800,51950,43850
C003292,94500,82600,68600
C003293,49600,44450,38350
C003294,49600,44450,38350
C003295,76400,67450,56950
C003296,54200,48200,41100
C003297,54200,48200,41100
C003298,85450,75050,62800
C003299,50600,45050,38500
C003300,50600,45050,38500
C003301,79700,70000,58600
C003302,47300,42550,37000
C003303,47300,42550,37000
C003304,71850,63650,54000
C003311,19700,16800,13400
C003312,19700,16800,13400
C003313,33150,28450,22850
C003314,62150,58400,54000
C003315,62150,58400,54000
C003316,79050,73000,65900
C003317,13250,11950,10500
C003318,13250,11950,10500
C003319,19500,17400,14850
C003320,21200,19600,17700
C003321,21200,19600,17700
C003322,29350,26550,23300
C003323,28150,25700,22950
C003324,28150,25700,22950
C003325,40250,36150,31200
C003326,25850,23950,21800
C003327,25850,23950,21800
C003328,35150,31950,28200
C003329,25550,23200,20550
C003330,25550,23200,20550
C003331,37200,33250,28600
C003332,31250,26000,19750
C003333,31250,26000,19750
C003334,58950,49750,38950
C003335,31250,26000,19750
C003336,31250,26000,19750
C003337,58950,49750,38950
C003338,40350,35200,29150
C003339,40350,35200,29150
C003340,67150,58250,47750
C003341,28050,24050,19400
C003342,28050,24050,19400
C003343,46600,40050,32400
C003344,39100,34850,29950
C003345,39100,34850,29950
C003346,58450,51600,43550
C003347,34000,31250,27950
C003348,34000,31250,27950
C003349,46600,42150,36850
C003350,29000,24500,19200
C003351,29000,24500,19200
C003352,52700,44800,35600
C003356,30550,27700,24400
C003357,30550,27700,24400
C003358,43600,39000,33550
C003359,40350,35200,29150
C003360,40350,35200,29150
C003361,67150,58250,47750
C003362,40450,36950,32800
C003363,40450,36950,32800
C003364,56450,50750,44100
C003365,45150,38350,30350
C003366,45150,38350,30350
C003367,80850,69050,55100
C003368,42450,38700,34250
C003369,42450,38700,34250
C003370,59750,53600,46400
C003371,27000,22700,17750
C003372,27000,22700,17750
C003373,49300,41950,33200
C003374,40150,33300,25350
C003375,40150,33300,25350
C003376,75800,64000,50050
C003377,38550,35550,31900
C003378,38550,35550,31900
C003379,52500,47500,41700
C003380,112750,110550,108000
C003381,112750,110550,108000
C003382,123450,119750,115400
C003383,113700,111350,108550
C003384,113700,111350,108550
C003385,125350,121350,116600
C003386,116100,113300,110000
C003387,116100,113300,110000
C003388,128750,124250,118950
C003389,30650,26550,21750
C003390,30650,26550,21750
C003391,49550,42900,35100
C003392,34450,30600,26050
C003393,34450,30600,26050
C003394,52100,45850,38550
C003404,80800,75950,70300
C003405,80800,75950,70300
C003406,105450,97150,87400
C003407,49150,46450,43400
C003408,49150,46450,43400
C003409,62200,57700,52400
C003410,22000,20000,17600
C003411,22000,20000,17600
C003412,32250,28800,24650
C003413,23700,21900,19700
C003414,23700,21900,19700
C003415,33050,29900,26150
C003416,23100,21300,19100
C003417,23100,21300,19100
C003418,32450,29300,25550
C003419,49750,42500,34000
C003420,49750,42500,34000
C003421,87700,75100,60300
C003422,30450,27950,25050
C003423,30450,27950,25050
C003424,43050,38750,33700
C003425,124550,122250,119600
C003426,124550,122250,119600
C003427,135850,131950,127350
C003428,65050,62750,60000
C003429,65050,62750,60000
C003430,76700,72700,68050
C003431,204750,202250,199200
C003432,204750,202250,199200
C003433,217400,213050,207900
C003434,121750,119450,116750
C003435,121750,119450,116750
C003436,132950,129100,124550
C003437,60550,58500,56150
C003438,60550,58500,56150
C003439,70800,67300,63150
C003440,32600,30300,27650
C003441,32600,30300,27650
C003442,44250,40350,35650
C003443,64550,62350,59700
C003444,64550,62350,59700
C003445,75750,71950,67400
C003446,203800,201450,198600
C003447,203800,201450,198600
C003448,215550,211450,206700
C003449,26800,24150,21050
C003450,26800,24150,21050
C003451,39050,34700,29600
C003452,38100,35900,33350
C003453,38100,35900,33350
C003454,48800,45100,40750
C003455,128650,125800,122450
C003456,128650,125800,122450
C003457,141300,136750,131350
C003458,28000,24900,21300
C003459,28000,24900,21300
C003460,42350,37250,31300
C003461,34050,30450,26150
C003462,34050,30450,26150
C003463,50900,44950,37900
C003464,22600,19500,15900
C003465,22600,19500,15900
C003466,36950,31850,25950
C003467,43700,38550,32550
C003468,43700,38550,32550
C003469,70500,61600,51100
C003470,58950,52500,44950
C003471,58950,52500,44950
C003472,92450,81250,68200
C003473,50600,44200,36700
C003474,50600,44200,36700
C003475,84100,73000,59900
C003476,48300,42300,35300
C003477,48300,42300,35300
C003478,79550,69200,56950
C003479,70450,61900,51850
C003480,70450,61900,51850
C003481,115150,100300,82800
C003482,53100,50950,48400
C003483,53100,50950,48400
C003484,63850,60150,55800
C003485,228850,225550,221550
C003486,228850,225550,221550
C003487,243650,238300,232000
C003488,94950,92150,88800
C003489,94950,92150,88800
C003490,107600,103050,97750
C003491,374450,371450,368050
C003492,374450,371450,368050
C003493,387050,382450,377000
C003494,67450,65400,62950
C003495,67450,65400,62950
C003496,77750,74250,70050
C003497,148850,145400,141400
C003498,148850,145400,141400
C003499,163650,158200,151850
C003500,88000,85150,81800
C003501,88000,85150,81800
