sku,22k,18k,14k,9k
C006541,,90234,77344,64993
C006542,,90234,77344,64993
C006543,,90234,77344,64993
C006544,,90234,77344,64993
C006545,,90234,77344,64993
C006546,,90234,77344,64993
C006547,,74946,62056,49705
C006548,,74946,62056,49705
C006549,,76644,63755,51404
C006550,,76644,63755,51404
C006551,,66452,53563,41212
C006552,,66452,53563,41212
C006553,,67302,54412,42061
C006554,,67302,54412,42061
C006555,,73247,60358,48006
C006556,,73247,60358,48006
C006557,,73247,60358,48006
C006558,,73247,60358,48006
C006559,,66452,53563,41212
C006560,,66452,53563,41212
C006561,,66452,53563,41212
C006562,,66452,53563,41212
C006563,,86837,73947,61596
C006564,,86837,73947,61596
C006565,,27960,20435,14651
C006566,,27960,20435,14651
C006567,,105250,96099,86713
C006568,,105250,96099,86713
C006569,,105250,96099,86713
C006570,,105250,96099,86713
C006571,,105250,96099,86713
C006572,,105250,96099,86713
C006573,,89962,80811,71424
C006574,,89962,80811,71424
C006575,,91661,82510,73123
C006576,,91661,82510,73123
C006577,,81469,72318,62931
C006578,,81469,72318,62931
C006579,,82318,73167,63780
C006580,,82318,73167,63780
C006581,,88263,79113,69726
C006582,,88263,79113,69726
C006583,,88263,79113,69726
C006584,,88263,79113,69726
C006585,,81469,72318,62931
C006586,,81469,72318,62931
C006587,,81469,72318,62931
C006588,,81469,72318,62931
C006589,,101853,92702,83315
C006590,,101853,92702,83315
C006591,,68864,61606,55251
C006592,,68864,61606,55251
C006593,,68864,61606,55251
C006594,,68864,61606,55251
C006595,,68864,61606,55251
C006596,,68864,61606,55251
C006597,,56634,49376,43021
C006598,,56634,49376,43021
C006599,,57993,50734,44380
C006600,,57993,50734,44380
C006601,,49839,42581,36226
C006602,,49839,42581,36226
C006603,,50519,43260,36906
C006604,,50519,43260,36906
C006605,,55275,48017,41662
C006606,,55275,48017,41662
C006607,,55275,48017,41662
C006608,,55275,48017,41662
C006609,,49839,42581,36226
C006610,,49839,42581,36226
C006611,,49839,42581,36226
C006612,,49839,42581,36226
C006613,,66147,58888,52533
C006614,,66147,58888,52533
C006615,,47988,41033,35460
C006616,,47988,41033,35460
C006617,,47988,41033,35460
C006618,,47988,41033,35460
C006619,,47988,41033,35460
C006620,,47988,41033,35460
C006621,,32700,25745,20172
C006622,,32700,25745,20172
C006623,,34398,27444,21871
C006624,,34398,27444,21871
C006625,,24206,17252,11678
C006626,,24206,17252,11678
C006627,,25056,18101,12528
C006628,,25056,18101,12528
C006629,,31001,24047,18473
C006630,,31001,24047,18473
C006631,,31001,24047,18473
C006632,,31001,24047,18473
C006633,,24206,17252,11678
C006634,,24206,17252,11678
C006635,,24206,17252,11678
C006636,,24206,17252,11678
C006637,,44590,37636,32063
C006638,,44590,37636,32063
C006639,,207715,192131,177342
C006640,,207715,192131,177342
C006641,,117973,108665,99172
C006642,,117973,108665,99172
C006643,,45813,36990,31696
C006644,,45813,36990,31696
C006645,,36878,31296,27748
C006646,,36878,31296,27748
C006647,,10107,8809,8279
C006648,,10107,8809,8279
C006649,,46544,36348,26433
C006650,,46544,36348,26433
C006651,,28861,23046,16414
C006652,,28861,23046,16414
C006653,,49279,42277,38146
C006654,,49279,42277,38146
C006655,,52421,44896,39112
C006656,,52421,44896,39112
C006657,,37847,32022,28368
C006658,,37847,32022,28368
C006659,,11976,9100,7512
C006660,,11976,9100,7512
C006661,,36437,28779,22212
C006662,,36437,28779,22212
C006663,,41363,34081,28402
C006664,,41363,34081,28402
C006665,,47614,42966,38769
C006666,,47614,42966,38769
C006667,,27756,20997,16972
C006668,,27756,20997,16972
C006669,,29217,21935,16256
C006670,,29217,21935,16256
C006671,,31290,26921,24272
C006672,,31290,26921,24272
C006673,,15543,12472,10353
C006674,,15543,12472,10353
C006675,,14524,11453,9334
C006676,,14524,11453,9334
C006677,,20418,16049,13401
C006678,,20418,16049,13401
C006679,,34279,28575,24974
C006680,,34279,28575,24974
C006681,,44302,37019,31341
C006682,,44302,37019,31341
C006683,,47121,40931,37120
C006684,,47121,40931,37120
C006685,,37337,32477,28196
C006686,,37337,32477,28196
C006687,,38220,33182,28837
C006688,,38220,33182,28837
C006689,,29914,24758,21782
C006690,,29914,24758,21782
C006691,,0,0,0
C006692,,0,0,0
C006693,,0,0,0
C006694,,0,0,0
C006695,,0,0,0
C006696,,0,0,0
C006697,,0,0,0
C006698,,0,0,0
C006699,,51487,44728,40702
C006700,,51487,44728,40702
C006701,,24368,20484,18048
C006702,,24368,20484,18048
C006703,,86191,78909,71005
C006704,,86191,78909,71005
C006705,,50281,42999,37320
C006706,,50281,42999,37320
C006707,,42620,35665,30092
C006708,,42620,35665,30092
C006709,,77528,70488,62690
C006710,,77528,70488,62690
C006711,,50281,44130,37328
C006712,,50281,44130,37328
C006713,,51691,43469,38407
C006714,,51691,43469,38407
C006715,,47053,40041,34458
C006716,,47053,40041,34458
C006717,,54596,47070,41286
C006718,,54596,47070,41286
C006719,,93241,83932,74440
C006720,,93241,83932,74440
C006721,,45728,38293,32540
C006722,,45728,38293,32540
C006723,,40072,33313,29287
C006724,,40072,33313,29287
C006725,,34670,29537,25129
C006726,,34670,29537,25129
C006727,,30933,26285,22088
C006728,,30933,26285,22088
C006729,,34636,27877,23851
C006730,,34636,27877,23851
C006731,,23408,19039,16391
C006732,,23408,19039,16391
C006733,,17276,12142,7734
C006734,,17276,12142,7734
C006735,,38866,31584,25905
C006736,,38866,31584,25905
C006737,,23170,16739,12820
C006738,,23170,16739,12820
C006739,,42399,35810,30394
C006740,,42399,35810,30394
C006741,,39800,33732,29972
C006742,,39800,33732,29972
C006743,,49177,42465,36997
C006744,,49177,42465,36997
C006745,,34976,29394,25845
C006746,,34976,29394,25845
C006747,,40870,33989,29912
C006748,,40870,33989,29912
C006749,,42909,36077,30556
C006750,,42909,36077,30556
C006751,,18278,13460,10652
C006752,,18278,13460,10652
C006753,,63344,56729,49673
C006754,,63344,56729,49673
C006755,,49449,42046,36313
C006756,,49449,42046,36313
C006757,,109208,104561,100363
C006758,,109208,104561,100363
C006759,,32377,27316,24403
C006760,,32377,27316,24403
C006761,,35740,29793,26087
C006762,,35740,29793,26087
C006763,,28742,23280,19785
C006764,,28742,23280,19785
C006765,,39800,33732,29972
C006766,,39800,33732,29972
C006767,,45168,38614,34643
C006768,,45168,38614,34643
C006769,,40802,33435,29146
C006770,,40802,33435,29146
C006771,,370482,363200,355296
C006772,,370482,363200,355296
C006773,,87737,77383,67363
C006774,,87737,77383,67363
C006775,,393160,380088,367100
C006776,,393160,380088,367100
C006777,,81622,72895,64251
C006778,,81622,72895,64251
C006779,,77375,69474,62802
C006780,,77375,69474,62802
C006781,,135470,126161,116669
C006782,,135470,126161,116669
C006783,,71599,61404,51489
C006784,,71599,61404,51489
C006785,,70665,60871,51166
C006786,,70665,60871,51166
C006787,,136489,126694,116990
C006788,,136489,126694,116990
C006789,,99033,90149,82417
C006790,,99033,90149,82417
C006791,,384157,372978,362004
C006792,,384157,372978,362004
C006793,,127486,119585,112913
C006794,,127486,119585,112913
C006795,,370482,363200,355296
C006796,,370482,363200,355296
C006797,,48209,42019,38207
C006798,,48209,42019,38207
C006799,,70869,64436,59034
C006800,,70869,64436,59034
C006801,,152694,139647,127189
C006802,,152694,139647,127189
C006803,,105318,96167,86780
C006804,,105318,96167,86780
C006805,,130612,120234,109682
C006806,,130612,120234,109682
C006807,,135504,125126,114574
C006808,,135504,125126,114574
C006809,,102787,91584,80079
C006810,,102787,91584,80079
C006811,,82318,73434,65702
C006812,,82318,73434,65702
C006813,,155565,145613,135803
C006814,,155565,145613,135803
C006815,,43877,37118,33092
C006816,,43877,37118,33092
C006817,,66996,58744,53660
C006818,,66996,58744,53660
C006819,,49092,41083,36104
C006820,,49092,41083,36104
C006821,,57891,50609,44930
C006822,,57891,50609,44930
C006823,,71701,64044,57477
C006824,,71701,64044,57477
C006825,,43877,37118,33092
C006826,,43877,37118,33092
C006827,,54018,47585,42183
C006828,,54018,47585,42183
C006829,,76101,69366,62255
C006830,,76101,69366,62255
C006831,,42688,36530,32739
C006832,,42688,36530,32739
C006833,,267253,242361,218080
C006834,,267253,242361,218080
C006835,,402010,353060,304978
C006836,,402010,353060,304978
C006837,,326656,290039,253988
C006838,,326656,290039,253988
C006839,,91678,73521,56350
C006840,,91678,73521,56350
C006841,,104707,93954,84739
C006842,,104707,93954,84739
C006843,,44268,36742,30958
C006844,,44268,36742,30958
C006845,,53508,45983,40199
C006846,,53508,45983,40199
C006847,,43775,37306,31945
C006848,,43775,37306,31945
C006849,,28555,22086,16725
C006850,,28555,22086,16725
C006851,,28674,22727,19020
C006852,,28674,22727,19020
C006853,,34042,27610,23691
C006854,,34042,27610,23691
C006855,,38084,32047,28309
C006856,,38084,32047,28309
C006857,,55479,49136,43766
C006858,,55479,49136,43766
C006859,,53237,46258,39042
C006860,,53237,46258,39042
C006861,,34449,26683,20792
C006862,,34449,26683,20792
C006863,,21539,16747,13931
C006864,,21539,16747,13931
C006865,,26211,21473,17245
C006866,,26211,21473,17245
C006867,,29115,23771,19278
C006868,,29115,23771,19278
C006869,,42671,35416,29725
C006870,,42671,35416,29725
C006871,,26941,21881,18967
C006872,,26941,21881,18967
C006873,,18906,15414,13126
C006874,,18906,15414,13126
C006875,,33056,26022,21871
C006876,,33056,26022,21871
C006877,,37031,30755,23866
C006878,,37031,30755,23866
C006879,,43333,36574,32548
C006880,,43333,36574,32548
C006881,,37337,31147,27335
C006882,,37337,31147,27335
C006883,,21845,17962,15526
C006884,,21845,17962,15526
C006885,,26092,21480,18726
C006886,,26092,21480,18726
C006887,,38169,31436,27401
C006888,,38169,31436,27401
C006889,,27892,23165,20389
C006890,,27892,23165,20389
C006891,,23085,19683,17427
C006892,,23085,19683,17427
C006893,,25090,20420,17656
C006894,,25090,20420,17656
C006895,,33974,27238,20128
C006896,,33974,27238,20128
C006897,,32190,23815,18679
C006898,,32190,23815,18679
C006899,,31935,25479,18528
C006900,,31935,25479,18528
C006901,,31986,24086,17413
C006902,,31986,24086,17413
C006903,,31171,23282,18358
C006904,,31171,23282,18358
C006905,,45694,38011,29897
C006906,,45694,31680,29897
C006907,,37286,30124,22275
C006908,,37286,30124,22275
C006909,,62766,50678,38750
C006910,,62766,50678,38750
C006911,,859091,797761,738068
C006912,,859091,797761,738068
C006913,,1046047,976393,908266
C006914,,1046047,976393,908266
C006915,,399818,359621,320711
C006916,,399818,359621,320711
C006917,,1025171,982520,940262
C006918,,1025171,982520,940262
C006919,,31409,26275,21867
C006920,,31409,26275,21867
C006921,,24325,18378,14672
C006922,,24325,18378,14672
C006923,,37999,32866,28458
C006924,,37999,32866,28458
C006925,,47019,38434,33213
C006926,,47019,38434,33213
C006927,,33940,28055,24391
C006928,,33940,28055,24391
C006929,,35842,29294,25355
C006930,,35842,29294,25355
C006931,,21132,14367,10311
C006932,,21132,14367,10311
C006933,,39851,33483,29606
C006934,,39851,33483,29606
C006935,,29370,23314,16576
C006936,,29370,23314,16576
C006937,,19501,14040,10544
C006938,,19501,14040,10544
C006939,,35859,30435,27362
C006940,,35859,30435,27362
C006941,,72619,59608,47203
C006942,,72619,59608,47203
C006943,,59165,51276,46352
C006944,,59165,51276,46352
C006945,,61390,54438,47213
C006946,,61390,54438,47213
C006947,,79006,71565,63556
C006948,,79006,71565,63556
C006949,,23815,18111,14510
C006950,,23815,18111,14510
C006951,,46459,39778,34240
C006952,,46459,39778,34240
C006953,,51538,45324,38479
C006954,,51538,45324,38479
C006955,,54171,45294,36034
C006956,,54171,45294,36034
C006957,,79668,68521,57568
C006958,,79668,68521,57568
C006959,,29370,20907,15738
C006960,,29370,20907,15738
C006961,,32224,24692,18210
C006962,,32224,24692,18210
C006963,,75676,65445,55475
C006964,,75676,65445,55475
C006965,,38713,32312,26931
C006966,,38713,32312,26931
C006967,,54205,45722,37182
C006968,,54205,45722,37182
C006969,,58520,49793,41149
C006970,,58520,49793,41149
C006971,,71379,62009,54066
C006972,,71379,62009,54066
C006973,,38696,30201,25011
C006974,,38696,30201,25011
C006975,,53933,46007,37785
C006976,,53933,46007,37785
C006977,,26041,21393,17196
C006978,,26041,21393,17196
C006979,,65994,52545,39877
C006980,,65994,52545,39877
C006981,,46034,37539,32350
C006982,,46034,37539,32350
C006983,,100222,90817,82819
C006984,,100222,90817,82819
C006985,,41278,32394,24661
C006986,,41278,32394,24661
C006987,,69306,55433,42022
C006988,,69306,55433,42022
C006989,,35163,27904,21549
C006990,,35163,27904,21549
C006991,,56566,46189,35637
C006992,,56566,46189,35637
C006993,,85223,80040,77076
C006994,,85223,80040,77076
C006995,,39155,31193,22919
C006996,,39155,31193,22919
C006997,,41108,32260,24582
C006998,,41108,32260,24582
C006999,,43299,33226,23362
C007000,,43299,33226,23362
C007001,,37031,29992,22193
C007002,,37031,29992,22193
C007003,,52149,41918,31949
C007004,,52149,41918,31949
C007005,,57772,50089,41974
C007006,,57772,50089,41974
C007007,,44132,35637,30447
C007008,,44132,35637,30447
C007009,,42382,35671,30203
C007010,,42382,35671,30203
C007011,,27060,21927,17518
C007012,,27060,21927,17518
C007013,,28691,23557,19149
C007014,,28691,23557,19149
C007015,,36776,29774,25643
C007016,,36776,29774,25643
C007017,,42314,34425,29501
C007018,,42314,34425,29501
C007019,,29115,24055,21142
C007020,,29115,24055,21142
C007021,,37456,32808,28611
C007022,,37456,32808,28611
C007023,,2905,2298,2033
C007024,,2905,2298,2033
C007025,,4077,3425,3144
C007026,,4077,3425,3144
C007027,,5334,4568,4265
C007028,,5334,4568,4265
C007029,,8493,7644,7306
C007030,,8493,7644,7306
C007031,,2480,2071,1896
C007032,,2480,2071,1896
C007033,,3652,3212,3015
C007034,,3652,3212,3015
C007035,,4909,4357,4138
C007036,,4909,4357,4138
C007037,,7984,7420,7172
C007038,,7984,7420,7172
C007039,,5266,4002,3492
C007040,,5266,4002,3492
C007041,,4434,3066,2497
C007042,,4434,3066,2497
C007043,,6200,5509,4806
C007044,,6200,5509,4806
C007045,,4926,3844,3397
C007046,,4926,3844,3397
C007047,,4179,2910,2402
C007048,,4179,2910,2402
C007049,,6200,5509,4806
C007050,,6200,5509,4806
T00001,,262446,241537,234048
T00002,,262446,241537,234048
T00004,,459748,434675,426100
T00005,,459748,434675,426100
T00007,,450575,422993,413722
T00008,,450575,422993,413722
T00010,,259881,238213,231625
T00011,,259881,238213,231625
T00013,,290576,267294,259134
T00014,,290576,267294,259134
T00016,,345410,321513,313108
T00017,,345410,321513,313108
T00019,,480896,455486,446862
T00020,,480896,455486,446862
T00022,,225330,202522,194434
T00023,,225330,202522,194434
T00025,,392140,364097,353584
T00026,,392140,364097,353584
T00028,,174437,154638,148485
T00029,,174437,154638,148485
T00031,,227148,206308,198674
T00032,,227148,206308,198674
T00034,,271313,250195,242514
T00035,,271313,250195,242514
T00037,,519049,468883,451716
T00038,,519049,468883,451716
C000125,,16375,13579,10569
C000126,,16375,13579,10569
C000128,,32071,27459,24706
C000129,,32071,27459,24706
C000131,,79413,74766,70568
C000132,,79413,74766,70568
C000134,,19722,16893,13863
C000135,,19722,16893,13863
C000137,,25106,21223,18787
C000138,,25106,21223,18787
C000140,,119077,112641,107301
C000141,,119077,112641,107301
C000143,,28266,23654,20901
C000144,,28266,23654,20901
C000146,,57585,50060,44276
C000147,,57585,50060,44276
C000149,,21183,15759,12686
C000150,,21183,15759,12686
C000152,,55819,49629,45817
C000153,,55819,49629,45817
C000155,,189743,184281,180785
C000156,,189743,184281,180785
C000158,,35604,29990,26421
C000159,,35604,29990,26421
C000161,,31205,25891,21420
C000162,,31205,25891,21420
C000164,,36318,30641,27029
C000165,,36318,30641,27029
C000167,,49703,42178,36394
C000168,,49703,42178,36394
C000170,,29778,24644,20236
C000171,,29778,24644,20236
C000173,,34076,27886,24074
C000174,,34076,27886,24074
C000176,,60541,54108,48706
C000177,,60541,54108,48706
C000179,,41597,35166,31247
C000180,,41597,35166,31247
C000182,,36403,30979,27906
C000183,,36403,30979,27906
C000185,,35180,28421,24395
C000186,,35180,28421,24395
C000188,,24478,19295,16331
C000189,,24478,19295,16331
C000191,,29336,23912,20839
C000192,,29336,23912,20839
C000194,,39240,31981,25626
C000195,,39240,31981,25626
C000197,,36097,31449,27252
C000198,,36097,31449,27252
C000200,,47053,39771,31867
C000201,,47053,39771,31867
C000203,,167303,155857,144247
C000204,,167303,155857,144247
C000206,,36318,30614,27012
C000207,,36318,30614,27012
C000209,,44522,39875,35677
C000210,,44522,39875,35677
C000212,,25446,19742,16141
C000213,,25446,19742,16141
C000215,,30933,26285,22088
C000216,,30933,26285,22088
C000218,,58299,50047,44962
C000219,,58299,50047,44962
C000221,,18057,14986,12868
C000222,,18057,14986,12868
C000224,,51402,44120,36216
C000225,,51402,44120,36216
C000227,,66079,58796,50892
C000228,,66079,58796,50892
C000230,,95449,81092,67468
C000231,,95449,81092,67468
C000233,,52082,43174,33892
C000234,,52082,43174,33892
C000236,,49279,42277,38146
C000237,,49279,42277,38146
C000239,,42416,36360,29622
C000240,,42416,36360,29622
C000242,,36097,31449,27252
C000243,,36097,31449,27252
C000245,,27298,24227,22108
C000246,,27298,24227,22108
C000248,,82556,73733,68438
C000249,,74147,65324,60030
C000251,,118228,109733,104544
C000252,,118228,109733,104544
C000254,,142298,136484,129852
C000255,,142298,136484,129852
C000257,,135776,129961,123329
C000258,,135776,129961,123329
C000260,,70665,58513,46542
C000261,,70665,58513,46542
C000263,,40378,31555,26260
C000264,,40378,31555,26260
C000266,,32513,26809,23207
C000267,,32513,26809,23207
C000269,,34636,27877,23851
C000270,,34636,27877,23851
C000272,,30831,24072,20046
C000273,,30831,24072,20046
C000275,,47444,38621,33326
C000276,,47444,38621,33326
C000278,,253239,246803,241462
C000279,,253239,246803,241462
C000281,,230766,224243,218810
C000282,,230766,224243,218810
C000284,,248772,242434,238580
C000285,,248772,242434,238580
C000287,,185013,179399,175830
C000288,,185013,179399,175830
C000290,,396897,388254,383022
C000291,,396897,388254,383022
C000293,,264909,258789,252009
C000294,,264909,258789,252009
C000296,,396142,388740,383007
C000297,,396142,388740,383007
C000299,,248517,242301,238498
C000300,,248517,242301,238498
C000302,,238834,231943,226412
C000303,,238834,231943,226412
C000305,,406579,399868,394400
C000306,,406579,399868,394400
C000308,,7984,6406,5347
C000309,,7984,6406,5347
C000311,,7984,6406,5347
C000312,,7984,6406,5347
C000314,,7984,6406,5347
C000315,,7984,6406,5347
C000317,,7984,6406,5347
C000318,,7984,6406,5347
C000320,,7984,6406,5347
C000321,,7984,6406,5347
C000323,,7984,6406,5347
C000324,,7984,6406,5347
C000326,,7984,6406,5347
C000327,,7984,6406,5347
C000329,,7984,6406,5347
C000330,,7984,6406,5347
C000332,,7984,6406,5347
C000333,,7984,6406,5347
C000335,,7984,6406,5347
C000336,,7984,6406,5347
C000338,,7984,6406,5347
C000339,,7984,6406,5347
C000341,,7984,6406,5347
C000342,,7984,6406,5347
C000344,,7984,6406,5347
C000345,,7984,6406,5347
C000347,,7984,6406,5347
C000348,,7984,6406,5347
C000350,,7984,6406,5347
C000351,,7984,6406,5347
C000353,,10702,9124,8065
C000354,,10702,9124,8065
C000356,,7984,6406,5347
C000357,,7984,6406,5347
C000359,,7984,6406,5347
C000360,,7984,6406,5347
C000362,,7984,6406,5347
C000363,,7984,6406,5347
C000365,,7984,6406,5347
C000366,,7984,6406,5347
C000368,,7984,6406,5347
C000369,,7984,6406,5347
C000371,,7984,6406,5347
C000372,,7984,6406,5347
C000374,,7984,6406,5347
C000375,,7984,6406,5347
C000377,,7984,6406,5347
C000378,,7984,6406,5347
C000380,,7984,6406,5347
C000381,,7984,6406,5347
C000383,,7984,6406,5347
C000384,,7984,6406,5347
C000386,,7984,6406,5347
C000387,,7984,6406,5347
C000389,,34942,27476,21701
C000390,,34942,27476,21701
C000392,,251065,244691,239300
C000393,,251065,244691,239300
C000395,,117294,105135,93674
C000396,,117294,105135,93674
C000398,,44760,38382,33051
C000399,,44760,38382,33051
C000401,,364961,359084,352410
C000402,,364961,359084,352410
C000404,,374858,368644,361799
C000405,,374858,368644,361799
C000410,,169613,164431,161466
C000411,,169613,164431,161466
C000413,,144812,140165,135967
C000414,,144812,140165,135967
C000416,,381014,374061,366837
C000417,,381014,374061,366837
C000419,,105573,102502,100384
C000420,,105573,102502,100384
C000422,,92493,89154,86940
C000423,,92493,89154,86940
C000425,,144218,140979,139231
C000426,,144218,140979,139231
C000428,,271874,269509,268123
C000429,,271874,269509,268123
C000431,,105743,101257,98588
C000432,,105743,101257,98588
C000434,,22643,15641,11510
C000435,,22643,15641,11510
C000437,,42688,36219,30858
C000440,,137678,127301,116749
C000441,,137678,127301,116749
C000443,,32954,28828,26287
C000444,,32954,28828,26287
C000446,,70835,65822,61467
C000447,,70835,65822,61467
C000449,,180145,176140,173651
C000450,,180145,176140,173651
C000452,,23119,20243,18655
C000453,,23119,20243,18655
C000455,,58604,52900,49299
C000456,,58604,52900,49299
C000458,,43741,39093,34896
C000459,,43741,39093,34896
C000461,,51215,48144,46026
C000462,,51215,48144,46026
C000464,,38985,35645,33432
C000465,,38985,35645,33432
C000467,,24971,21731,19983
C000468,,24971,21731,19983
C000470,,55802,53437,52051
C000471,,55802,53437,52051
C000473,,69306,64820,62151
C000474,,69306,64820,62151
C000476,,21318,18247,16129
C000477,,21318,18247,16129
C000479,,29064,23641,20568
C000480,,29064,23641,20568
C000482,,19195,15798,13572
C000483,,19195,15798,13572
C000485,,29533,24351,21386
C000486,,29533,24351,21386
C000488,,40085,35195,30892
C000489,,40085,35195,30892
C000491,,35061,31990,29871
C000492,,35061,31990,29871
C000494,,20724,15906,13099
C000495,,20724,15906,13099
C000497,,23323,18675,14478
C000498,,23323,18675,14478
C000500,,31137,23005,17975
C000501,,31137,23005,17975
C000503,,16698,13627,11509
C000504,,16698,13627,11509
C000506,,19059,13999,11086
C000507,,19059,13999,11086
C000509,,15883,12811,10693
C000510,,15883,12811,10693
C000512,,35689,28687,24556
C000513,,35689,28687,24556
C000515,,19603,15234,12586
C000516,,19603,15234,12586
C000518,,29336,26265,24147
C000519,,29336,26265,24147
C000521,,27230,22981,20388
C000522,,27230,22981,20388
C000524,,39848,35200,31003
C000525,,39848,35200,31003
C000527,,20269,17721,16238
C000528,,20269,17721,16238
C000530,,12604,11026,9968
C000531,,12604,11026,9968
C000533,,53920,46675,42438
C000534,,53920,46675,42438
C000536,,69986,64039,60332
C000537,,69986,64039,60332
C000539,,60609,55961,51764
C000540,,60609,55961,51764
C000542,,61917,57269,53072
C000543,,61917,57269,53072
C000545,,66418,59174,54937
C000546,,66418,59174,54937
C000548,,50196,44249,40542
C000549,,50196,44249,40542
C000551,,87652,80370,74691
C000552,,87652,80370,74691
C000554,,122050,113227,107932
C000555,,122050,113227,107932
C000557,,121211,113686,107902
C000558,,121211,113686,107902
C000560,,86208,78963,74727
C000561,,86208,78963,74727
C000563,,70682,63157,57373
C000564,,70682,63157,57373
C000566,,71990,64465,58681
C000567,,71990,64465,58681
C000569,,69357,62112,57876
C000570,,69357,62112,57876
C000572,,68508,60983,55199
C000573,,68508,60983,55199
C000575,,60983,53738,49501
C000576,,60983,53738,49501
C000578,,33464,29095,26447
C000579,,33464,29095,26447
C000581,,61747,54502,50266
C000582,,61747,54502,50266
C000584,,40055,35407,31210
C000585,,40055,35407,31210
C000587,,64594,57069,51285
C000588,,64594,57069,51285
C000590,,68542,61297,57060
C000591,,68542,61297,57060
C000593,,53848,49479,46831
C000594,,53848,49479,46831
C000596,,49092,44723,42075
C000597,,49092,44723,42075
C000599,,198661,193843,191035
C000600,,198661,193843,191035
C000602,,132837,127629,124639
C000603,,132837,127629,124639
C000605,,18176,13807,11159
C000606,,18176,13807,11159
C000608,,30746,22980,17089
C000609,,30746,22980,17089
C000611,,35502,28258,24021
C000612,,35502,28258,24021
C000614,,57680,49671,44692
C000615,,57680,49671,44692
C000617,,36226,29521,22433
C000618,,36226,29521,22433
C000620,,25225,18555,14563
C000621,,25225,18555,14563
C000623,,15118,12723,11313
C000624,,15118,12723,11313
C000626,,18906,15720,13984
C000627,,18906,15720,13984
C000629,,26330,19819,14440
C000630,,26330,19819,14440
C000632,,26160,19480,14033
C000633,,26160,19480,14033
C000635,,26160,19883,12995
C000636,,26160,19883,12995
C000638,,22643,18633,16146
C000639,,22643,18633,16146
C000641,,48412,41903,34906
C000642,,48412,41903,34906
C000644,,59141,53006,49204
C000645,,59141,53006,49204
C000647,,64125,56712,50950
C000648,,64125,56712,50950
C000650,,50842,45027,38395
C000651,,50842,45027,38395
C000653,,44675,38302,32910
C000654,,44675,38302,32910
C000656,,44624,38810,32178
C000657,,44624,38810,32178
C000659,,26075,19363,13895
C000660,,26075,19363,13895
C000662,,25480,19776,16175
C000663,,25480,19776,16175
C000665,,59709,51066,45834
C000666,,59709,51066,45834
C000668,,23357,17933,14860
C000669,,23357,17933,14860
C000671,,25905,22834,20715
C000672,,25905,22834,20715
C000674,,23357,17933,14860
C000675,,23357,17933,14860
C000677,,12485,9146,6932
C000678,,12485,9146,6932
C000680,,18652,15412,13664
C000681,,18652,15412,13664
C000683,,23272,19852,18042
C000684,,23272,19852,18042
C000686,,21658,17172,14503
C000687,,21658,17172,14503
C000689,,7984,6406,5347
C000690,,7984,6406,5347
C000692,,7984,6406,5347
C000693,,7984,6406,5347
C000695,,7984,6406,5347
C000696,,7984,6406,5347
C000698,,7984,6406,5347
C000699,,7984,6406,5347
C000701,,7984,6406,5347
C000702,,7984,6406,5347
C000704,,7984,6406,5347
C000705,,7984,6406,5347
C000707,,7984,6406,5347
C000708,,7984,6406,5347
C000710,,7984,6406,5347
C000711,,7984,6406,5347
C000713,,7984,6406,5347
C000714,,7984,6406,5347
C000716,,7984,6406,5347
C000717,,7984,6406,5347
C000719,,7984,6406,5347
C000720,,7984,6406,5347
C000722,,7984,6406,5347
C000723,,7984,6406,5347
C000725,,7984,6406,5347
C000726,,7984,6406,5347
C000728,,7984,6406,5347
C000729,,7984,6406,5347
C000731,,7984,6406,5347
C000732,,7984,6406,5347
C000734,,7984,6406,5347
C000735,,7984,6406,5347
C000737,,7984,6406,5347
C000738,,7984,6406,5347
C000740,,7984,6406,5347
C000741,,7984,6406,5347
C000743,,7984,6406,5347
C000744,,7984,6406,5347
C000746,,7984,6406,5347
C000747,,7984,6406,5347
C000749,,7984,6406,5347
C000750,,7984,6406,5347
C000752,,7984,6406,5347
C000753,,7984,6406,5347
C000755,,7984,6406,5347
C000756,,7984,6406,5347
C000758,,7984,6406,5347
C000759,,7984,6406,5347
C000761,,7984,6406,5347
C000762,,7984,6406,5347
C000764,,7984,6406,5347
C000765,,7984,6406,5347
C000767,,7984,6406,5347
C000768,,7984,6406,5347
C000770,,7984,6406,5347
C000771,,7984,6406,5347
C000773,,91032,84175,77013
C000774,,91032,84175,77013
C000776,,176068,163021,150563
C000777,,176068,163021,150563
C000779,,13929,9112,6304
C000780,,13929,9112,6304
C000782,,14779,9570,6581
C000783,,14779,9570,6581
C000785,,12315,8310,5821
C000786,,12315,8310,5821
C000788,,42552,32175,21623
C000789,,42552,32175,21623
C000791,,13080,8954,6413
C000792,,13080,8954,6413
C000794,,51963,44718,40481
C000795,,51963,44718,40481
C000797,,211061,206413,202216
C000798,,211061,206413,202216
C000800,,210042,204859,201895
C000801,,210042,204859,201895
C000803,,27563,22915,18718
C000804,,27563,22915,18718
C000806,,49330,43383,39676
C000807,,49330,43383,39676
C000809,,57279,48152,40315
C000810,,57279,48152,40315
C000812,,59539,52924,45868
C000813,,59539,52924,45868
C000815,,80959,73981,66765
C000816,,80959,73981,66765
C000818,,49788,42543,38307
C000819,,49788,42543,38307
C000821,,49941,44480,40984
C000822,,49941,44480,40984
C000824,,79097,70189,60908
