sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
C002883,0,60825,49123,39006,0,0,0,0,0,57978,60825,63672,67942,70788,46276,49123,51970,56240,59086,36159,39006,41852,46122,48969
C002885,0,91949,83644,76434,0,0,0,0,0,85307,91949,98591,111876,118518,77002,83644,90286,103571,110213,69792,76434,83077,96361,103004
C002886,0,91949,83644,76434,0,0,0,0,0,85307,91949,98591,111876,118518,77002,83644,90286,103571,110213,69792,76434,83077,96361,103004
C002888,0,171942,160739,149134,0,0,0,0,0,149168,171942,194715,228876,251650,137965,160739,183513,217673,240447,126360,149134,171907,206068,228842
C002889,0,171942,160739,149134,0,0,0,0,0,149168,171942,194715,228876,251650,137965,160739,183513,217673,240447,126360,149134,171907,206068,228842
C002891,0,53727,46060,38061,0,0,0,0,0,48679,53727,57333,63102,66708,41012,46060,49666,55435,59041,33012,38061,41666,47436,51042
C002892,0,53727,46060,38061,0,0,0,0,0,48679,53727,57333,63102,66708,41012,46060,49666,55435,59041,33012,38061,41666,47436,51042
C002894,0,60274,47880,35694,0,0,0,0,0,57883,60274,61982,64715,66423,45489,47880,49588,52321,54029,33303,35694,37402,40135,41843
C002895,0,60274,47880,35694,0,0,0,0,0,57883,60274,61982,64715,66423,45489,47880,49588,52321,54029,33303,35694,37402,40135,41843
C002897,0,135655,127768,121513,0,0,0,0,0,122599,135655,147422,182474,194241,114711,127768,139535,174587,186354,108456,121513,133279,168332,180098
C002898,0,135655,127768,121513,0,0,0,0,0,122599,135655,147422,182474,194241,114711,127768,139535,174587,186354,108456,121513,133279,168332,180098
C002900,0,75836,64634,53029,0,0,0,0,0,69460,75836,80391,87679,92234,58257,64634,69188,76476,81031,46652,53029,57583,64871,69426
C002901,0,75836,64634,53029,0,0,0,0,0,69460,75836,80391,87679,92234,58257,64634,69188,76476,81031,46652,53029,57583,64871,69426
C002903,0,37501,30293,22525,0,0,0,0,0,35774,37501,38734,40708,41942,28566,30293,31526,33500,34734,20798,22525,23759,25732,26966
C002904,0,37501,30293,22525,0,0,0,0,0,35774,37501,38734,40708,41942,28566,30293,31526,33500,34734,20798,22525,23759,25732,26966
C002906,0,90905,83058,76079,0,0,0,0,0,84263,90905,97547,110832,117474,76415,83058,89700,102985,109627,69437,76079,82722,96006,102649
C002907,0,90905,83058,76079,0,0,0,0,0,84263,90905,97547,110832,117474,76415,83058,89700,102985,109627,69437,76079,82722,96006,102649
C002909,0,61812,52399,42306,0,0,0,0,0,57029,61812,65228,70693,74109,47616,52399,55815,61280,64696,37524,42306,45722,51188,54604
C002910,0,61812,52399,42306,0,0,0,0,0,57029,61812,65228,70693,74109,47616,52399,55815,61280,64696,37524,42306,45722,51188,54604
C002912,0,30080,23222,18978,0,0,0,0,0,28088,30080,31504,33781,35204,21229,23222,24645,26922,28346,16985,18978,20401,22679,24102
C002913,0,30080,23222,18978,0,0,0,0,0,28088,30080,31504,33781,35204,21229,23222,24645,26922,28346,16985,18978,20401,22679,24102
C002915,0,25601,20367,17285,0,0,0,0,0,23343,25601,27215,29796,31409,18109,20367,21980,24561,26175,15027,17285,18898,21479,23093
C002916,0,25601,20367,17285,0,0,0,0,0,23343,25601,27215,29796,31409,18109,20367,21980,24561,26175,15027,17285,18898,21479,23093
C002918,0,46022,40268,35351,0,0,0,0,0,40044,46022,50292,57124,61394,34290,40268,44538,51370,55640,29372,35351,39621,46453,50723
C002919,0,46022,40268,35351,0,0,0,0,0,40044,46022,50292,57124,61394,34290,40268,44538,51370,55640,29372,35351,39621,46453,50723
C002921,0,56801,49550,43504,0,0,0,0,0,50292,56801,61451,68891,73540,43040,49550,54200,61639,66289,36994,43504,48153,55593,60242
C002922,0,56801,49550,43504,0,0,0,0,0,50292,56801,61451,68891,73540,43040,49550,54200,61639,66289,36994,43504,48153,55593,60242
C002924,0,33876,26266,20126,0,0,0,0,0,31883,33876,35299,37577,39000,24273,26266,27689,29966,31390,18134,20126,21550,23827,25250
C002925,0,33876,26266,20126,0,0,0,0,0,31883,33876,35299,37577,39000,24273,26266,27689,29966,31390,18134,20126,21550,23827,25250
C002927,0,34502,27569,19919,0,0,0,0,0,33307,34502,35356,36723,37577,26374,27569,28424,29790,30644,18724,19919,20773,22140,22994
C002928,0,34502,27569,19919,0,0,0,0,0,33307,34502,35356,36723,37577,26374,27569,28424,29790,30644,18724,19919,20773,22140,22994
C002930,0,55777,46779,37501,0,0,0,0,0,51526,55777,58813,63672,66708,42528,46779,49816,54674,57711,33250,37501,40537,45396,48432
C002931,0,55777,46779,37501,0,0,0,0,0,51526,55777,58813,63672,66708,42528,46779,49816,54674,57711,33250,37501,40537,45396,48432
C002933,0,39361,32428,24778,0,0,0,0,0,37102,39361,40974,43555,45168,30169,32428,34041,36622,38235,22519,24778,26391,28972,30585
C002934,0,39361,32428,24778,0,0,0,0,0,37102,39361,40974,43555,45168,30169,32428,34041,36622,38235,22519,24778,26391,28972,30585
C002936,0,33117,25865,19819,0,0,0,0,0,31788,33117,34066,35584,36533,24537,25865,26814,28332,29281,18490,19819,20768,22286,23235
C002937,0,33117,25865,19819,0,0,0,0,0,31788,33117,34066,35584,36533,24537,25865,26814,28332,29281,18490,19819,20768,22286,23235
C002939,0,34028,26383,21848,0,0,0,0,0,31504,34028,35831,38715,40518,23859,26383,28186,31071,32874,19324,21848,23651,26535,28338
C002940,0,34028,26383,21848,0,0,0,0,0,31504,34028,35831,38715,40518,23859,26383,28186,31071,32874,19324,21848,23651,26535,28338
C002942,0,57599,51444,44200,0,0,0,0,0,50956,57599,62343,69934,74679,44802,51444,56188,63780,68524,37558,44200,48945,56536,61280
C002943,0,57599,51444,44200,0,0,0,0,0,50956,57599,62343,69934,74679,44802,51444,56188,63780,68524,37558,44200,48945,56536,61280
C002945,0,28657,22489,18536,0,0,0,0,0,26664,28657,30080,32358,33781,20496,22489,23912,26190,27613,16543,18536,19959,22237,23660
C002946,0,28657,22489,18536,0,0,0,0,0,26664,28657,30080,32358,33781,20496,22489,23912,26190,27613,16543,18536,19959,22237,23660
C002948,0,39285,34189,31166,0,0,0,0,0,33971,39285,43080,49153,52949,28875,34189,37985,44058,47853,25852,31166,34961,41034,44830
C002949,0,39285,34189,31166,0,0,0,0,0,33971,39285,43080,49153,52949,28875,34189,37985,44058,47853,25852,31166,34961,41034,44830
C002951,0,33307,27829,23028,0,0,0,0,0,29985,33307,35679,39474,41847,24508,27829,30202,33997,36370,19707,23028,25400,29196,31568
C002952,0,33307,27829,23028,0,0,0,0,0,29985,33307,35679,39474,41847,24508,27829,30202,33997,36370,19707,23028,25400,29196,31568
C002954,0,107473,101444,97547,0,0,0,0,0,98022,107473,116393,137496,146416,91993,101444,110363,131467,140387,88096,97547,106467,127571,136491
C002955,0,107473,101444,97547,0,0,0,0,0,98022,107473,116393,137496,146416,91993,101444,110363,131467,140387,88096,97547,106467,127571,136491
C002957,0,46743,42985,40484,0,0,0,0,0,40898,46743,52057,62153,65474,37140,42985,48299,58396,61717,34639,40484,45798,55894,59215
C002958,0,46743,42985,40484,0,0,0,0,0,40898,46743,52057,62153,65474,37140,42985,48299,58396,61717,34639,40484,45798,55894,59215
C002960,0,95270,90207,85580,0,0,0,0,0,84642,95270,104759,122599,132088,79579,90207,99696,117535,127024,74952,85580,95069,112908,122397
C002961,0,95270,90207,85580,0,0,0,0,0,84642,95270,104759,122599,132088,79579,90207,99696,117535,127024,74952,85580,95069,112908,122397
C002963,0,59819,54756,50129,0,0,0,0,0,52949,59819,66841,78759,83219,47886,54756,61778,73696,78156,43259,50129,57151,69069,73529
C002964,0,59819,54756,50129,0,0,0,0,0,52949,59819,66841,78759,83219,47886,54756,61778,73696,78156,43259,50129,57151,69069,73529
C002966,0,25810,19885,16513,0,0,0,0,0,23818,25810,27234,29511,30934,17893,19885,21309,23586,25009,14520,16513,17936,20214,21637
C002967,0,25810,19885,16513,0,0,0,0,0,23818,25810,27234,29511,30934,17893,19885,21309,23586,25009,14520,16513,17936,20214,21637
C002969,0,30650,22730,18079,0,0,0,0,0,29701,30650,31978,34445,35394,21781,22730,24059,26526,27475,17130,18079,19407,21874,22823
C002970,0,30650,22730,18079,0,0,0,0,0,29701,30650,31978,34445,35394,21781,22730,24059,26526,27475,17130,18079,19407,21874,22823
C002972,0,133188,127816,124677,0,0,0,0,0,121839,133188,153495,193577,218628,116467,127816,148122,188204,213255,113328,124677,144983,185065,210116
C002973,0,133188,127816,124677,0,0,0,0,0,121839,133188,153495,193577,218628,116467,127816,148122,188204,213255,113328,124677,144983,185065,210116
C002975,0,140324,134986,130241,0,0,0,0,0,127912,140324,161390,202686,228496,122574,134986,156051,197348,223158,117829,130241,151307,192603,218413
