sku,22k,18k,14k,9k
K000251,0,0,,
K000252,0,0,,
K000253,89222,64127,,
K000254,0,0,,
K000255,0,0,,
K000256,86103,61885,,
K000257,0,0,,
K000258,0,0,,
K000259,82983,59643,,
K000260,0,0,,
K000261,0,0,,
K000262,98789,71003,,
K000263,0,0,,
K000264,0,0,,
K000265,79863,57400,,
K000266,0,0,,
K000267,0,0,,
K000268,82983,59643,,
K000269,0,0,,
K000270,0,0,,
K000271,82983,59643,,
K000272,0,0,,
K000273,0,0,,
K000274,65929,47385,,
K000275,0,0,,
K000276,0,0,,
K000277,65929,47385,,
K000278,0,0,,
K000279,0,0,,
K000280,65929,47385,,
K000281,0,0,,
K000282,0,0,,
K000283,82983,59643,,
K000284,0,0,,
K000285,0,0,,
K000286,98789,71003,,
K000287,0,0,,
K000288,0,0,,
K000289,79863,57400,,
K000290,0,0,,
K000291,0,0,,
K000292,89222,64127,,
K000293,0,0,,
K000294,0,0,,
K000295,82983,59643,,
K000296,0,0,,
K000297,0,0,,
K000298,96710,69508,,
K000299,0,0,,
K000300,0,0,,
K000301,109188,78477,,
K000302,0,0,,
K000303,0,0,,
K000304,55322,39762,,
K000305,0,0,,
K000306,0,0,,
K000307,45131,32437,,
K000308,0,0,,
K000309,0,0,,
K000310,48667,34978,,
K000311,0,0,,
K000312,0,0,,
K000313,24125,17340,,
K000314,0,0,,
K000315,0,0,,
K000316,35772,25711,,
K000317,0,0,,
K000318,0,0,,
K000319,36396,26159,,
K000320,0,0,,
K000321,0,0,,
K000322,25581,18386,,
K000323,0,0,,
K000324,0,0,,
K000325,66137,47535,,
K000326,0,0,,
K000327,0,0,,
K000328,71960,51720,,
K000329,0,0,,
K000330,0,0,,
K000331,26413,18984,,
K000332,0,0,,
K000333,0,0,,
K000334,69257,49777,,
K000335,0,0,,
K000336,0,0,,
K000337,71960,51720,,
K000338,0,0,,
K000339,0,0,,
K000340,32653,23468,,
K000341,0,0,,
K000342,0,0,,
K000343,37228,26757,,
K000344,0,0,,
K000345,0,0,,
K000346,67593,48581,,
K000347,0,0,,
K000348,0,0,,
K000349,56362,40509,,
K000350,0,0,,
K000351,0,0,,
K000352,56154,40360,,
K000353,0,0,,
K000354,0,0,,
K000355,23917,17190,,
K000356,0,0,,
K000357,0,0,,
K000358,44923,32288,,
K000359,0,0,,
K000360,0,0,,
K000361,92550,66519,,
K000362,0,0,,
K000363,0,0,,
K000364,25956,18655,,
K000365,0,0,,
K000366,0,0,,
K000367,41263,29657,,
K000368,0,0,,
K000369,0,0,,
K000370,2080,1495,,
K000371,0,0,,
K000372,0,0,,
K000373,2080,1495,,
K000374,0,0,,
K000375,0,0,,
K000376,2080,1495,,
K000377,0,0,,
K000378,0,0,,
K000379,2080,1495,,
K000380,0,0,,
K000381,0,0,,
K000382,2080,1495,,
K000383,0,0,,
K000384,0,0,,
K000385,2080,1495,,
K000386,0,0,,
K000387,0,0,,
K000388,2080,1495,,
K000389,0,0,,
K000390,0,0,,
K000391,2080,1495,,
K000392,0,0,,
K000393,0,0,,
K000394,2080,1495,,
K000395,0,0,,
K000396,0,0,,
K000397,2080,1495,,
K000398,0,0,,
K000399,0,0,,
K000400,2080,1495,,
K000401,0,0,,
K000402,0,0,,
K000403,2080,1495,,
K000404,0,0,,
K000405,0,0,,
K000406,2080,1495,,
K000407,0,0,,
K000408,0,0,,
K000409,2080,1495,,
K000410,0,0,,
K000411,0,0,,
K000412,2080,1495,,
K000413,0,0,,
K000414,0,0,,
K000415,2080,1495,,
K000416,0,0,,
K000417,0,0,,
K000418,2080,1495,,
K000419,0,0,,
K000420,0,0,,
K000421,2080,1495,,
K000422,0,0,,
K000423,0,0,,
K000424,2080,1495,,
K000425,0,0,,
K000426,0,0,,
K000427,2080,1495,,
K000428,0,0,,
K000429,0,0,,
K000430,2080,1495,,
K000431,0,0,,
K000432,0,0,,
K000433,2080,1495,,
K000434,0,0,,
K000435,0,0,,
K000436,2080,1495,,
K000437,0,0,,
K000438,0,0,,
K000439,2080,1495,,
K000440,0,0,,
K000441,0,0,,
K000442,2080,1495,,
K000443,0,0,,
K000444,0,0,,
K000445,2080,1495,,
K000446,0,0,,
K000447,0,0,,
K000448,2080,1495,,
K000449,0,0,,
K000450,0,0,,
K000451,2080,1495,,
K000452,0,0,,
K000453,0,0,,
K000454,2080,1495,,
K000455,0,0,,
K000456,0,0,,
K000457,2080,1495,,
K000458,0,0,,
K000459,0,0,,
K000460,2080,1495,,
K000461,0,0,,
K000462,0,0,,
K000463,2080,1495,,
K000464,0,0,,
K000465,0,0,,
K000466,2080,1495,,
K000467,0,0,,
K000468,0,0,,
K000469,2080,1495,,
K000470,0,0,,
K000471,0,0,,
K000472,2080,1495,,
K000473,0,0,,
K000474,0,0,,
K000475,2080,1495,,
K000476,0,0,,
K000477,0,0,,
K000478,2080,1495,,
K000479,0,0,,
K000480,0,0,,
K000481,2080,1495,,
K000482,0,0,,
K000483,0,0,,
K000484,2080,1495,,
K000485,0,0,,
K000486,0,0,,
K000487,2080,1495,,
K000488,0,0,,
K000489,0,0,,
K000490,2080,1495,,
K000491,0,0,,
K000492,0,0,,
K000493,2080,1495,,
K000494,0,0,,
K000495,0,0,,
K000496,2080,1495,,
K000497,0,0,,
K000498,0,0,,
K000499,2080,1495,,
K000500,0,0,,
K000501,0,0,,
K000502,2080,1495,,
K000503,0,0,,
K000504,0,0,,
K000505,2080,1495,,
K000506,0,0,,
K000507,0,0,,
K000508,2080,1495,,
K000509,0,0,,
K000510,0,0,,
K000511,2080,1495,,
K000512,0,0,,
K000513,0,0,,
K000514,2080,1495,,
K000515,0,0,,
K000516,0,0,,
K000517,2080,1495,,
K000518,0,0,,
K000519,0,0,,
K000520,2080,1495,,
K000521,0,0,,
K000522,0,0,,
K000523,2080,1495,,
K000524,0,0,,
K000525,0,0,,
K000526,2080,1495,,
K000527,0,0,,
K000528,0,0,,
K000529,2080,1495,,
K000530,0,0,,
K000531,0,0,,
K000532,2080,1495,,
K000533,0,0,,
K000534,0,0,,
K000535,2080,1495,,
K000536,0,0,,
K000537,0,0,,
K000538,2080,1495,,
K000539,0,0,,
K000540,0,0,,
K000541,2080,1495,,
K000542,0,0,,
K000543,0,0,,
K000544,2080,1495,,
K000545,0,0,,
K000546,0,0,,
K000547,2080,1495,,
K000548,0,0,,
K000549,0,0,,
K000550,2080,1495,,
K000551,0,0,,
K000552,0,0,,
K000553,2080,1495,,
K000554,0,0,,
K000555,0,0,,
K000556,2080,1495,,
K000557,0,0,,
K000558,0,0,,
K000559,2080,1495,,
K000560,0,0,,
K000561,0,0,,
K000562,2080,1495,,
K000563,0,0,,
K000564,0,0,,
K000565,2080,1495,,
K000566,0,0,,
K000567,0,0,,
K000568,2080,1495,,
K000569,0,0,,
K000570,0,0,,
K000571,2080,1495,,
K000572,0,0,,
K000573,0,0,,
K000574,2080,1495,,
K000575,0,0,,
K000576,0,0,,
K000577,2080,1495,,
K000578,0,0,,
K000579,0,0,,
K000580,2080,1495,,
K000581,0,0,,
K000582,0,0,,
K000583,2080,1495,,
K000584,0,0,,
K000585,0,0,,
K000586,2080,1495,,
K000587,0,0,,
K000588,0,0,,
K000589,2080,1495,,
K000590,0,0,,
K000591,0,0,,
K000592,2080,1495,,
K000593,0,0,,
K000594,0,0,,
K000595,2080,1495,,
K000596,0,0,,
K000597,0,0,,
K000598,2080,1495,,
K000599,0,0,,
K000600,0,0,,
K000601,2080,1495,,
K000602,0,0,,
K000603,0,0,,
K000604,2080,1495,,
K000605,0,0,,
K000606,0,0,,
K000607,2080,1495,,
K000608,0,0,,
K000609,0,0,,
K000610,2080,1495,,
K000611,0,0,,
K000612,0,0,,
K000613,2080,1495,,
K000614,0,0,,
K000615,0,0,,
K000616,2080,1495,,
K000617,0,0,,
K000618,0,0,,
K000619,2080,1495,,
K000620,0,0,,
K000621,0,0,,
K000622,2080,1495,,
K000623,0,0,,
K000624,0,0,,
K000625,2080,1495,,
K000626,0,0,,
K000627,0,0,,
K000628,2080,1495,,
K000629,0,0,,
K000630,0,0,,
K000631,2080,1495,,
K000632,0,0,,
K000633,0,0,,
K000634,2080,1495,,
K000635,0,0,,
K000636,0,0,,
K000637,2080,1495,,
K000638,0,0,,
K000639,0,0,,
K000640,2080,1495,,
K000641,0,0,,
K000642,0,0,,
K000643,2080,1495,,
K000644,0,0,,
K000645,0,0,,
K000646,2080,1495,,
K000647,0,0,,
K000648,0,0,,
K000649,2080,1495,,
K000650,0,0,,
K000651,0,0,,
K000652,2080,1495,,
K000653,0,0,,
K000654,0,0,,
K000655,2080,1495,,
K000656,0,0,,
K000657,0,0,,
K000658,2080,1495,,
K000659,0,0,,
K000660,0,0,,
K000661,2080,1495,,
K000662,0,0,,
K000663,0,0,,
K000664,2080,1495,,
K000665,0,0,,
K000666,0,0,,
K000667,2080,1495,,
K000668,0,0,,
K000669,0,0,,
K000670,2080,1495,,
K000671,0,0,,
K000672,0,0,,
K000673,2080,1495,,
K000674,0,0,,
K000675,0,0,,
K000676,2080,1495,,
K000677,0,0,,
K000678,0,0,,
K000679,2080,1495,,
K000680,0,0,,
K000681,0,0,,
K000682,2080,1495,,
K000683,0,0,,
K000684,0,0,,
K000685,2080,1495,,
K000686,0,0,,
K000687,0,0,,
K000688,2080,1495,,
K000689,0,0,,
K000690,0,0,,
K000691,2080,1495,,
K000692,0,0,,
K000693,0,0,,
K000694,2080,1495,,
K000695,0,0,,
K000696,0,0,,
K000697,2080,1495,,
K000698,0,0,,
K000699,0,0,,
K000700,2080,1495,,
K000701,0,0,,
K000702,0,0,,
K000703,2080,1495,,
K000704,0,0,,
K000705,0,0,,
K000706,2080,1495,,
K000707,0,0,,
K000708,0,0,,
K000709,2080,1495,,
K000710,0,0,,
K000711,0,0,,
K000712,2080,1495,,
K000713,0,0,,
K000714,0,0,,
K000715,2080,1495,,
K000716,0,0,,
K000717,0,0,,
K000718,2080,1495,,
K000719,0,0,,
K000720,0,0,,
K000721,2080,1495,,
K000722,0,0,,
K000723,0,0,,
K000724,2080,1495,,
K000725,0,0,,
K000726,0,0,,
K000727,2080,1495,,
K000728,0,0,,
K000729,0,0,,
K000730,2080,1495,,
K000731,0,0,,
K000732,0,0,,
K000733,2080,1495,,
K000734,0,0,,
K000735,0,0,,
K000736,2080,1495,,
K000737,0,0,,
K000738,0,0,,
K000739,2080,1495,,
K000740,0,0,,
K000741,0,0,,
K000742,2080,1495,,
K000743,0,0,,
K000744,0,0,,
K000745,2080,1495,,
K000746,0,0,,
K000747,0,0,,
K000748,2080,1495,,
K000749,0,0,,
K000750,0,0,,
K000751,2080,1495,,
K000752,0,0,,
K000753,0,0,,
K000754,2080,1495,,
K000755,0,0,,
K000756,0,0,,
K000757,2080,1495,,
K000758,0,0,,
K000759,0,0,,
K000760,2080,1495,,
K000761,0,0,,
K000762,0,0,,
K000763,2080,1495,,
K000764,0,0,,
K000765,0,0,,
K000766,2080,1495,,
K000767,0,0,,
K000768,0,0,,
K000769,2080,1495,,
K000770,0,0,,
K000771,0,0,,
K000772,2080,1495,,
K000773,0,0,,
K000774,0,0,,
K000775,2080,1495,,
K000776,0,0,,
K000777,0,0,,
K000778,2080,1495,,
K000779,0,0,,
K000780,0,0,,
K000781,2080,1495,,
K000782,0,0,,
K000783,0,0,,
K000784,2080,1495,,
K000785,0,0,,
K000786,0,0,,
K000787,2080,1495,,
K000788,0,0,,
K000789,0,0,,
K000790,2080,1495,,
K000791,0,0,,
K000792,0,0,,
K000793,2080,1495,,
K000794,0,0,,
K000795,0,0,,
K000796,2080,1495,,
K000797,0,0,,
K000798,0,0,,
K000799,2080,1495,,
K000800,0,0,,
K000801,0,0,,
K000802,2080,1495,,
K000803,0,0,,
K000804,0,0,,
K000805,2080,1495,,
K000806,0,0,,
K000807,0,0,,
K000808,2080,1495,,
K000809,0,0,,
K000810,0,0,,
K000811,2080,1495,,
K000812,0,0,,
K000813,0,0,,
K000814,2080,1495,,
K000815,0,0,,
K000816,0,0,,
K000817,2080,1495,,
K000818,0,0,,
K000819,0,0,,
K000820,2080,1495,,
K000821,0,0,,
K000822,0,0,,
K000823,2080,1495,,
K000824,0,0,,
K000825,0,0,,
K000826,2080,1495,,
K000827,0,0,,
K000828,0,0,,
K000829,2080,1495,,
K000830,0,0,,
K000831,0,0,,
K000832,2080,1495,,
K000833,0,0,,
K000834,0,0,,
K000835,2080,1495,,
K000836,0,0,,
K000837,0,0,,
K000838,2080,1495,,
K000839,0,0,,
K000840,0,0,,
K000841,2080,1495,,
K000842,0,0,,
K000843,0,0,,
K000844,2080,1495,,
K000845,0,0,,
K000846,0,0,,
K000847,2080,1495,,
K000848,0,0,,
K000849,0,0,,
K000850,2080,1495,,
K000851,0,0,,
K000852,0,0,,
K000853,2080,1495,,
K000854,0,0,,
K000855,0,0,,
K000856,2080,1495,,
K000857,0,0,,
K000858,0,0,,
K000859,2080,1495,,
K000860,0,0,,
K000861,0,0,,
K000862,2080,1495,,
K000863,0,0,,
K000864,0,0,,
K000865,2080,1495,,
K000866,0,0,,
K000867,0,0,,
K000868,2080,1495,,
K000869,0,0,,
K000870,0,0,,
K000871,2080,1495,,
K000872,0,0,,
K000873,0,0,,
K000874,2080,1495,,
K000875,0,0,,
K000876,0,0,,
K000877,2080,1495,,
K000878,0,0,,
K000879,0,0,,
K000880,2080,1495,,
K000881,0,0,,
K000882,0,0,,
K000883,2080,1495,,
K000884,0,0,,
K000885,0,0,,
K000886,2080,1495,,
K000887,0,0,,
K000888,0,0,,
K000889,2080,1495,,
K000890,0,0,,
K000891,0,0,,
K000892,2080,1495,,
K000893,0,0,,
K000894,0,0,,
K000895,2080,1495,,
K000896,0,0,,
K000897,0,0,,
K000898,2080,1495,,
K000899,0,0,,
K000900,0,0,,
K000901,2080,1495,,
K000902,0,0,,
K000903,0,0,,
K000904,2080,1495,,
K000905,0,0,,
K000906,0,0,,
K000907,2080,1495,,
K000908,0,0,,
K000909,0,0,,
K000910,2080,1495,,
K000911,0,0,,
K000912,0,0,,
K000913,2080,1495,,
K000914,0,0,,
K000915,0,0,,
K000916,2080,1495,,
K000917,0,0,,
K000918,0,0,,
K000919,2080,1495,,
K000920,0,0,,
K000921,0,0,,
K000922,2080,1495,,
K000923,0,0,,
K000924,0,0,,
K000925,2080,1495,,
K000926,0,0,,
K000927,0,0,,
K000928,2080,1495,,
K000929,0,0,,
K000930,0,0,,
K000931,2080,1495,,
K000932,0,0,,
K000933,0,0,,
K000934,2080,1495,,
K000935,0,0,,
K000936,0,0,,
K000937,2080,1495,,
K000938,0,0,,
K000939,0,0,,
K000940,2080,1495,,
K000941,0,0,,
K000942,0,0,,
K000943,2080,1495,,
K000944,0,0,,
K000945,0,0,,
K000946,2080,1495,,
K000947,0,0,,
K000948,0,0,,
K000949,2080,1495,,
K000950,0,0,,
K000951,0,0,,
K000952,2080,1495,,
K000953,0,0,,
K000954,0,0,,
K000955,2080,1495,,
K000956,0,0,,
K000957,0,0,,
K000958,2080,1495,,
K000959,0,0,,
K000960,0,0,,
K000961,2080,1495,,
K000962,0,0,,
K000963,0,0,,
K000964,2080,1495,,
K000965,0,0,,
K000966,0,0,,
K000967,2080,1495,,
K000968,0,0,,
K000969,0,0,,
K000970,2080,1495,,
K000971,0,0,,
K000972,0,0,,
K000973,2080,1495,,
K000974,0,0,,
K000975,0,0,,
K000976,2080,1495,,
K000977,0,0,,
K000978,0,0,,
K000979,2080,1495,,
K000980,0,0,,
K000981,0,0,,
K000982,2080,1495,,
K000983,0,0,,
K000984,0,0,,
K000985,2080,1495,,
K000986,0,0,,
K000987,0,0,,
K000988,2080,1495,,
K000989,0,0,,
K000990,0,0,,
K000991,2080,1495,,
K000992,0,0,,
K000993,0,0,,
K000994,2080,1495,,
K000995,0,0,,
K000996,0,0,,
K000997,2080,1495,,
K000998,0,0,,
K000999,0,0,,
K001000,2080,1495,,
K001001,0,0,,
K001002,0,0,,
K001003,2080,1495,,
K001004,0,0,,
K001005,0,0,,
K001006,2080,1495,,
K001007,0,0,,
K001008,0,0,,
K001009,2080,1495,,
K001010,0,0,,
K001011,0,0,,
K001012,2080,1495,,
K001013,0,0,,
K001014,0,0,,
K001015,2080,1495,,
K001016,0,0,,
K001017,0,0,,
K001018,2080,1495,,
K001019,0,0,,
K001020,0,0,,
K001021,2080,1495,,
K001022,0,0,,
K001023,0,0,,
K001024,2080,1495,,
K001025,0,0,,
K001026,0,0,,
K001027,2080,1495,,
K001028,0,0,,
K001029,0,0,,
K001030,2080,1495,,
K001031,0,0,,
K001032,0,0,,
K001033,2080,1495,,
K001034,0,0,,
K001035,0,0,,
K001036,2080,1495,,
K001037,0,0,,
K001038,0,0,,
K001039,2080,1495,,
K001040,0,0,,
K001041,0,0,,
K001042,2080,1495,,
K001043,0,0,,
K001044,0,0,,
K001045,2080,1495,,
K001046,0,0,,
K001047,0,0,,
K001048,2080,1495,,
K001049,0,0,,
K001050,0,0,,
K001051,2080,1495,,
K001052,0,0,,
K001053,0,0,,
K001054,2080,1495,,
K001055,0,0,,
K001056,0,0,,
K001057,2080,1495,,
K001058,0,0,,
K001059,0,0,,
K001060,2080,1495,,
K001061,0,0,,
K001062,0,0,,
K001063,2080,1495,,
K001064,0,0,,
K001065,0,0,,
K001066,2080,1495,,
K001067,0,0,,
K001068,0,0,,
K001069,2080,1495,,
K001070,0,0,,
K001071,0,0,,
K001072,2080,1495,,
K001073,0,0,,
K001074,0,0,,
K001075,2080,1495,,
K001076,0,0,,
K001077,0,0,,
K001078,2080,1495,,
K001079,0,0,,
K001080,0,0,,
K001081,2080,1495,,
K001082,0,0,,
K001083,0,0,,
K001084,2080,1495,,
K001085,0,0,,
K001086,0,0,,
K001087,2080,1495,,
K001088,0,0,,
K001089,0,0,,
K001090,2080,1495,,
K001091,0,0,,
K001092,0,0,,
K001093,2080,1495,,
K001094,0,0,,
K001095,0,0,,
K001096,2080,1495,,
K001097,0,0,,
K001098,0,0,,
K001099,2080,1495,,
K001100,0,0,,
K001101,0,0,,
K001102,2080,1495,,
K001103,0,0,,
K001104,0,0,,
K001105,2080,1495,,
K001106,0,0,,
K001107,0,0,,
K001108,2080,1495,,
K001109,0,0,,
K001110,0,0,,
K001111,2080,1495,,
K001112,0,0,,
K001113,0,0,,
K001114,2080,1495,,
K001115,0,0,,
K001116,0,0,,
K001117,2080,1495,,
K001118,0,0,,
K001119,0,0,,
K001120,2080,1495,,
K001121,0,0,,
K001122,0,0,,
K001123,2080,1495,,
K001124,0,0,,
K001125,0,0,,
K001126,2080,1495,,
K001127,0,0,,
K001128,0,0,,
K001129,2080,1495,,
K001130,0,0,,
K001131,0,0,,
K001132,2080,1495,,
K001133,0,0,,
K001134,0,0,,
K001135,2080,1495,,
K001136,0,0,,
K001137,0,0,,
K001138,2080,1495,,
K001139,0,0,,
K001140,0,0,,
K001141,2080,1495,,
K001142,0,0,,
K001143,0,0,,
K001144,2080,1495,,
K001145,0,0,,
K001146,0,0,,
K001147,2080,1495,,
K001148,0,0,,
K001149,0,0,,
K001150,2080,1495,,
K001151,0,0,,
K001152,0,0,,
K001153,2080,1495,,
K001154,0,0,,
K001155,0,0,,
K001156,2080,1495,,
K001157,0,0,,
K001158,0,0,,
K001159,2080,1495,,
K001160,0,0,,
K001161,0,0,,
K001162,2080,1495,,
K001163,0,0,,
K001164,0,0,,
K001165,2080,1495,,
K001166,0,0,,
K001167,0,0,,
K001168,2080,1495,,
K001169,0,0,,
K001170,0,0,,
K001171,2080,1495,,
K001172,0,0,,
K001173,0,0,,
K001174,2080,1495,,
K001175,0,0,,
K001176,0,0,,
K001177,2080,1495,,
K001178,0,0,,
K001179,0,0,,
K001180,2080,1495,,
K001181,0,0,,
K001182,0,0,,
K001183,2080,1495,,
K001184,0,0,,
K001185,0,0,,
K001186,2080,1495,,
K001187,0,0,,
K001188,0,0,,
K001189,2080,1495,,
K001190,0,0,,
K001191,0,0,,
K001192,2080,1495,,
K001193,0,0,,
K001194,0,0,,
K001195,2080,1495,,
K001196,0,0,,
K001197,0,0,,
K001198,2080,1495,,
K001199,0,0,,
K001200,0,0,,
K001201,2080,1495,,
K001202,0,0,,
K001203,0,0,,
K001204,2080,1495,,
K001205,0,0,,
K001206,0,0,,
K001207,2080,1495,,
K001208,0,0,,
K001209,0,0,,
K001210,2080,1495,,
K001211,0,0,,
K001212,0,0,,
K001213,2080,1495,,
K001214,0,0,,
K001215,0,0,,
K001216,2080,1495,,
K001217,0,0,,
K001218,0,0,,
K001219,2080,1495,,
K001220,0,0,,
K001221,0,0,,
K001222,2080,1495,,
K001223,0,0,,
K001224,0,0,,
K001225,2080,1495,,
K001226,0,0,,
K001227,0,0,,
K001228,2080,1495,,
K001229,0,0,,
K001230,0,0,,
K001231,2080,1495,,
K001232,0,0,,
K001233,0,0,,
K001234,2080,1495,,
K001235,0,0,,
K001236,0,0,,
K001237,2080,1495,,
K001238,0,0,,
K001239,0,0,,
K001240,2080,1495,,
K001241,0,0,,
K001242,0,0,,
K001243,2080,1495,,
K001244,0,0,,
K001245,0,0,,
K001246,2080,1495,,
K001247,0,0,,
K001248,0,0,,
K001249,2080,1495,,
K001250,0,0,,
K001251,0,0,,
K001252,2080,1495,,
K001253,0,0,,
K001254,0,0,,
K001255,2080,1495,,
K001256,0,0,,
K001257,0,0,,
K001258,2080,1495,,
K001259,0,0,,
K001260,0,0,,
K001261,2080,1495,,
K001262,0,0,,
K001263,0,0,,
K001264,2080,1495,,
K001265,0,0,,
K001266,0,0,,
K001267,2080,1495,,
K001268,0,0,,
K001269,0,0,,
K001270,2080,1495,,
K001271,0,0,,
K001272,0,0,,
K001273,2080,1495,,
K001274,0,0,,
K001275,0,0,,
K001276,2080,1495,,
K001277,0,0,,
K001278,0,0,,
K001279,2080,1495,,
K001280,0,0,,
K001281,0,0,,
K001282,2080,1495,,
K001283,0,0,,
K001284,0,0,,
K001285,2080,1495,,
K001286,0,0,,
K001287,0,0,,
K001288,2080,1495,,
K001289,0,0,,
K001290,0,0,,
K001291,2080,1495,,
K001292,0,0,,
K001293,0,0,,
K001294,2080,1495,,
K001295,0,0,,
K001296,0,0,,
K001297,2080,1495,,
K001298,0,0,,
K001299,0,0,,
K001300,2080,1495,,
K001301,0,0,,
K001302,0,0,,
K001303,2080,1495,,
K001304,0,0,,
K001305,0,0,,
K001306,2080,1495,,
K001307,0,0,,
K001308,0,0,,
K001309,2080,1495,,
K001310,0,0,,
K001311,0,0,,
K001312,2080,1495,,
K001313,0,0,,
K001314,0,0,,
K001315,2080,1495,,
K001316,0,0,,
K001317,0,0,,
K001318,2080,1495,,
K001319,0,0,,
K001320,0,0,,
K001321,2080,1495,,
K001322,0,0,,
K001323,0,0,,
K001324,2080,1495,,
K001325,0,0,,
K001326,0,0,,
K001327,2080,1495,,
K001328,0,0,,
K001329,0,0,,
K001330,2080,1495,,
K001331,0,0,,
K001332,0,0,,
K001333,2080,1495,,
K001334,0,0,,
K001335,0,0,,
K001336,2080,1495,,
K001337,0,0,,
K001338,0,0,,
K001339,2080,1495,,
K001340,0,0,,
K001341,0,0,,
K001342,2080,1495,,
K001343,0,0,,
K001344,0,0,,
K001345,2080,1495,,
K001346,0,0,,
K001347,0,0,,
K001348,2080,1495,,
K001349,0,0,,
K001350,0,0,,
K001351,2080,1495,,
K001352,0,0,,
K001353,0,0,,
K001354,2080,1495,,
K001355,0,0,,
K001356,0,0,,
K001357,2080,1495,,
K001358,0,0,,
K001359,0,0,,
K001360,2080,1495,,
K001361,0,0,,
K001362,0,0,,
K001363,2080,1495,,
K001364,0,0,,
K001365,0,0,,
K001366,2080,1495,,
K001367,0,0,,
K001368,0,0,,
K001369,2080,1495,,
K001370,0,0,,
K001371,0,0,,
K001372,2080,1495,,
K001373,0,0,,
K001374,0,0,,
K001375,2080,1495,,
K001376,0,0,,
K001377,0,0,,
K001378,2080,1495,,
K001379,0,0,,
K001380,0,0,,
K001381,2080,1495,,
K001382,0,0,,
K001383,0,0,,
K001384,2080,1495,,
K001385,0,0,,
K001386,0,0,,
K001387,2080,1495,,
K001388,0,0,,
K001389,0,0,,
K001390,2080,1495,,
K001391,0,0,,
K001392,0,0,,
K001393,2080,1495,,
K001394,0,0,,
K001395,0,0,,
K001396,2080,1495,,
K001397,0,0,,
K001398,0,0,,
K001399,2080,1495,,
K001400,0,0,,
K001401,0,0,,
K001402,2080,1495,,
K001403,0,0,,
K001404,0,0,,
K001405,2080,1495,,
K001406,0,0,,
K001407,0,0,,
K001408,2080,1495,,
K001409,0,0,,
K001410,0,0,,
K001411,2080,1495,,
K001412,0,0,,
K001413,0,0,,
K001414,2080,1495,,
K001415,0,0,,
K001416,0,0,,
K001417,2080,1495,,
K001418,0,0,,
K001419,0,0,,
K001420,2080,1495,,
K001421,0,0,,
K001422,0,0,,
K001423,2080,1495,,
K001424,0,0,,
K001425,0,0,,
K001426,2080,1495,,
K001427,0,0,,
K001428,0,0,,
K001429,2080,1495,,
K001430,0,0,,
K001431,0,0,,
K001432,2080,1495,,
K001433,0,0,,
K001434,0,0,,
K001435,2080,1495,,
K001436,0,0,,
K001437,0,0,,
K001438,2080,1495,,
K001439,0,0,,
K001440,0,0,,
K001441,2080,1495,,
K001442,0,0,,
K001443,0,0,,
K001444,2080,1495,,
K001445,0,0,,
K001446,0,0,,
K001447,2080,1495,,
K001448,0,0,,
K001449,0,0,,
K001450,2080,1495,,
K001451,0,0,,
K001452,0,0,,
K001453,2080,1495,,
K001454,0,0,,
K001455,0,0,,
K001456,2080,1495,,
K001457,0,0,,
K001458,0,0,,
K001459,2080,1495,,
K001460,0,0,,
K001461,0,0,,
K001462,2080,1495,,
K001463,0,0,,
K001464,0,0,,
K001465,2080,1495,,
K001466,0,0,,
K001467,0,0,,
K001468,2080,1495,,
K001469,0,0,,
K001470,0,0,,
K001471,2080,1495,,
K001472,0,0,,
K001473,0,0,,
K001474,2080,1495,,
K001475,0,0,,
K001476,0,0,,
K001477,2080,1495,,
K001478,0,0,,
K001479,0,0,,
K001480,2080,1495,,
K001481,0,0,,
K001482,0,0,,
K001483,2080,1495,,
K001484,0,0,,
K001485,0,0,,
K001486,2080,1495,,
K001487,0,0,,
K001488,0,0,,
K001489,2080,1495,,
K001490,0,0,,
K001491,0,0,,
K001492,2080,1495,,
K001493,0,0,,
K001494,0,0,,
K001495,2080,1495,,
K001496,0,0,,
K001497,0,0,,
K001498,2080,1495,,
K001499,0,0,,
K001500,0,0,,
K001501,2080,1495,,
K001502,0,0,,
K001503,0,0,,
K001504,2080,1495,,
K001505,0,0,,
K001506,0,0,,
K001507,2080,1495,,
K001508,0,0,,
K001509,0,0,,
K001510,2080,1495,,
K001511,0,0,,
K001512,0,0,,
K001513,2080,1495,,
K001514,0,0,,
K001515,0,0,,
K001516,2080,1495,,
K001517,0,0,,
K001518,0,0,,
K001519,2080,1495,,
K001520,0,0,,
K001521,0,0,,
K001522,2080,1495,,
K001523,0,0,,
K001524,0,0,,
K001525,2080,1495,,
K001526,0,0,,
K001527,0,0,,
K001528,2080,1495,,
K001529,0,0,,
K001530,0,0,,
K001531,2080,1495,,
K001532,0,0,,
K001533,0,0,,
K001534,2080,1495,,
K001535,0,0,,
K001536,0,0,,
K001537,2080,1495,,
K001538,0,0,,
K001539,0,0,,
K001540,2080,1495,,
K001541,0,0,,
K001542,0,0,,
K001543,2080,1495,,
K001544,0,0,,
K001545,0,0,,
K001546,2080,1495,,
K001547,0,0,,
K001548,0,0,,
K001549,2080,1495,,
K001550,0,0,,
K001551,0,0,,
K001552,2080,1495,,
K001553,0,0,,
K001554,0,0,,
K001555,2080,1495,,
K001556,0,0,,
K001557,0,0,,
K001558,2080,1495,,
K001559,0,0,,
K001560,0,0,,
K001561,2080,1495,,
